review,classification,prediction,match,classifier_decision,probabilities,source
Chili Billy's is my go to,positive,positive,True,positive,"[6.246838165679947e-05, 0.0004122548270970583, 0.9995253086090088]",dynasent_r2
The price is responsible.,positive,positive,True,neutral,"[0.01551966741681099, 0.8735443353652954, 0.1109360083937645]",dynasent_r1
It really took the edge off!,positive,positive,True,positive,"[0.0009156552259810269, 0.005258922465145588, 0.9938254356384277]",dynasent_r1
"This kind of dark comedy requires a delicate , surgical touch .",neutral,positive,False,positive,"[0.003267236752435565, 0.1954125612974167, 0.8013202548027039]",sst_local
This is simply the most fun you 'll ever have with a documentary !,positive,positive,True,positive,"[0.0004600728861987591, 0.00031200083321891725, 0.9992280006408691]",sst_local
"He WAS a excellent Doctor in the beginning you never had to wait, the place was clean and the office staff was friendly.",positive,positive,True,positive,"[7.835403812350705e-05, 5.688588134944439e-05, 0.9998648166656494]",dynasent_r1
"My nephew went to watch Dead Pool at  Orleans Theatre on May 22, 2018 (Tuesday).",neutral,neutral,True,neutral,"[0.00032850957359187305, 0.9806920289993286, 0.018979521468281746]",dynasent_r1
I ordered a Signature Roll on my way to the pool.,neutral,neutral,True,neutral,"[0.00013888714602217078, 0.9583237171173096, 0.041537363082170486]",dynasent_r1
"I made a secured credit card on August 15 with the representative, Diana.",neutral,neutral,True,neutral,"[0.00021981184545438737, 0.9805632829666138, 0.019216937944293022]",dynasent_r1
"(Eventually a delicious red sangria was selected, which went down entirely too fast.)",positive,positive,True,positive,"[7.52715568523854e-05, 7.977367204148322e-05, 0.9998449087142944]",dynasent_r1
There are very few great Colombian restaurants and this is one I heard about somewhat good. But it was gave a nice experience for me. It was the place for came at once.,positive,positive,True,positive,"[0.001429296680726111, 0.00029955655918456614, 0.998271107673645]",dynasent_r2
And forget about any attempt at a plot !,negative,negative,True,negative,"[0.9807064533233643, 0.017484664916992188, 0.0018088157521560788]",sst_local
If you like greek/middle eastern food you are doing yourself a disservice by not eating here.,positive,positive,True,positive,"[0.0009266961133107543, 0.00019053276628255844, 0.9988828301429749]",dynasent_r1
"Elling , portrayed with quiet fastidiousness by Per Christian Ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .",positive,positive,True,positive,"[0.001867493032477796, 0.16648826003074646, 0.8316442370414734]",sst_local
This location does not have potato tacos,neutral,negative,False,negative,"[0.7455347776412964, 0.24613672494888306, 0.008328506723046303]",dynasent_r2
Consists of a plot and jokes done too often by people far more talented than Ali G,negative,negative,True,negative,"[0.8767940402030945, 0.11361689865589142, 0.009589082561433315]",sst_local
"Service was okay, and the food was good.",positive,positive,True,positive,"[4.731937588076107e-05, 0.00011601515871006995, 0.9998366832733154]",dynasent_r1
"On its own cinematic terms , it successfully showcases the passions of both the director and novelist Byatt .",positive,positive,True,positive,"[0.000130620930576697, 0.026754042133688927, 0.9731152653694153]",sst_local
The place was quaint but the waiter was rude and the food was terrible.,negative,negative,True,negative,"[0.9983344674110413, 0.0007661648560315371, 0.0008993804804049432]",dynasent_r2
Murder and mayhem of this sort quickly becomes monotonous .,negative,negative,True,negative,"[0.914054274559021, 0.08157525956630707, 0.004370388574898243]",sst_local
I have already told people about your location.,neutral,neutral,True,neutral,"[0.0005318036419339478, 0.5240881443023682, 0.4753801226615906]",dynasent_r1
"Not a movie but a live-action agitprop cartoon so shameless and coarse , it 's almost funny .",negative,negative,True,negative,"[0.6735211610794067, 0.25511109828948975, 0.07136772572994232]",sst_local
I looked around at several other places before choosing a moving company.,neutral,neutral,True,neutral,"[0.00035347655648365617, 0.9740503430366516, 0.02559623308479786]",dynasent_r1
"A boring , formulaic mix of serial killers and stalk 'n' slash .",negative,negative,True,negative,"[0.9594186544418335, 0.03876831755042076, 0.0018129696836695075]",sst_local
I saw her kicking her own dog to break up a fight.,negative,negative,True,negative,"[0.7735967636108398, 0.21693155169487, 0.00947162788361311]",dynasent_r1
He was attentive to my situation.,positive,positive,True,positive,"[2.965936619148124e-05, 0.00026774840080179274, 0.999702513217926]",dynasent_r2
"There 's no mistaking the fact that this hybrid misses the impact of the Disney classic , and even that of the excellent 1934 MGM version .",neutral,negative,False,negative,"[0.9573058485984802, 0.039921071380376816, 0.0027730916626751423]",sst_local
Or some damn thing .,negative,neutral,False,neutral,"[0.44224825501441956, 0.5480970144271851, 0.009654703550040722]",sst_local
"If you want quality pizza, go to Nello's.",positive,positive,True,positive,"[6.346053123706952e-05, 0.0001530148001620546, 0.9997835755348206]",dynasent_r1
"Dark and disturbing , but also surprisingly funny .",positive,positive,True,positive,"[0.001391216996125877, 0.06459827721118927, 0.9340105056762695]",sst_local
"The stupidest , most insulting movie of 2002 's first quarter .",negative,negative,True,negative,"[0.9873636364936829, 0.009920057840645313, 0.0027163843624293804]",sst_local
I called this company on behalf of the business that I work for.,neutral,neutral,True,neutral,"[0.00044586884905584157, 0.9874135255813599, 0.012140667997300625]",dynasent_r1
"Considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well .",negative,negative,True,negative,"[0.9485536217689514, 0.0475325733423233, 0.003913791384547949]",sst_local
"As soon as we sat down the waitress brought their drinks, which they had ordered 15 minutes prior, and said she would be right back.",negative,negative,True,negative,"[0.9841414093971252, 0.007404347416013479, 0.008454211987555027]",dynasent_r1
The one gripe I have about the pizza is that the crust needs a bit more of a chewiness as I found it to be slightly dense.,negative,negative,True,negative,"[0.9960963129997253, 0.0008523146971128881, 0.003051315899938345]",dynasent_r1
Even though they messed up the order.,negative,negative,True,negative,"[0.9943935871124268, 0.0017834956524893641, 0.0038229015190154314]",dynasent_r1
They don't stuff the sushi rolls with tons of rice.,positive,positive,True,positive,"[0.002529127523303032, 0.005119039677083492, 0.9923518300056458]",dynasent_r1
"For me, it basically came down to my 5 year old who said ""this car is cool...because I say it's cool""

That being said, if you are in the market for an AUDI, give these guys at Audi Chandler a shot.",positive,positive,True,positive,"[0.011139488779008389, 0.031003087759017944, 0.9578574299812317]",dynasent_r1
I had picked out a dress out of the 5 options they gave me.,positive,neutral,False,neutral,"[0.00013724334712605923, 0.9629075527191162, 0.03695514798164368]",dynasent_r1
Oh my god.,neutral,neutral,True,neutral,"[0.006368488539010286, 0.9457328915596008, 0.047898609191179276]",dynasent_r1
"I ordered 4 pieces of tuna and salmon, and shrimp tempura/rice.",positive,neutral,False,neutral,"[0.00018921657465398312, 0.9849079847335815, 0.014902858063578606]",dynasent_r1
Earnest falls short of its Ideal predecessor largely due to Parker 's ill-advised meddling with the timeless source material .,negative,negative,True,negative,"[0.9663582444190979, 0.03151963651180267, 0.0021221190690994263]",sst_local
We were shocked.,negative,neutral,False,neutral,"[0.1444193422794342, 0.7876134514808655, 0.0679672360420227]",dynasent_r1
They gave me a week and a half timeline and they got the job done right on schedule.,positive,positive,True,positive,"[0.00011009721492882818, 0.00025460473261773586, 0.9996352195739746]",dynasent_r1
"The overall feel of the film is pretty cheesy , but there 's still a real sense that the Star Trek tradition has been honored as best it can , given the embarrassing script and weak direction .",negative,neutral,False,neutral,"[0.3216341435909271, 0.621000349521637, 0.057365480810403824]",sst_local
First let me start with the phone conversation.,neutral,neutral,True,neutral,"[0.0005696776206605136, 0.9905803799629211, 0.008849983103573322]",dynasent_r1
Because if not Walgreens will have too much of a supply and will lose money.,negative,neutral,False,neutral,"[0.238457590341568, 0.7304768562316895, 0.031065508723258972]",dynasent_r1
"The initial arrival was good, got in and out in 1 hour.",positive,positive,True,positive,"[6.17655532550998e-05, 7.005986844887957e-05, 0.9998681545257568]",dynasent_r1
I stopped at Lux after a seeing the 30% off sign.,neutral,neutral,True,neutral,"[0.0006453674286603928, 0.8174688816070557, 0.1818857342004776]",dynasent_r1
Whoa!!!,neutral,neutral,True,neutral,"[0.017827264964580536, 0.7451992034912109, 0.23697352409362793]",dynasent_r1
It would take more than gimmicks and cute dress-ups for us to come back though.,negative,negative,True,negative,"[0.961236298084259, 0.033730484545230865, 0.005033249966800213]",dynasent_r2
The egg rolls were soft.,negative,positive,False,positive,"[0.00016009830869734287, 0.0016266984166577458, 0.9982132911682129]",dynasent_r1
We had about 35 guests and did the family-style dinner.,neutral,neutral,True,neutral,"[0.00026485120179131627, 0.9794217348098755, 0.020313382148742676]",dynasent_r1
The person taking your order rapidly goes through several lists of ingredients that are somewhat logically grouped together.,neutral,positive,False,positive,"[0.0030509873759001493, 0.27130118012428284, 0.7256478071212769]",dynasent_r1
No excuses for the delay in service.,negative,negative,True,negative,"[0.9951440095901489, 0.0027841152623295784, 0.0020719338208436966]",dynasent_r1
"Good management skills, asshat!!",negative,negative,True,negative,"[0.9896045923233032, 0.002912994008511305, 0.007482350338250399]",dynasent_r1
Best part of the whole place other than the food is the Japanese style cubby hole tables they have in the back.,positive,positive,True,positive,"[0.0007114149047993124, 0.0002457444788888097, 0.9990429282188416]",dynasent_r1
Yesterday I took my two sons (teenagers) to try this place.,neutral,neutral,True,neutral,"[0.00029369190451689065, 0.9705218076705933, 0.02918452024459839]",dynasent_r1
"Back in the those days, the information in this book was pure gold.",positive,positive,True,positive,"[0.0007871567504480481, 0.0036678630858659744, 0.9955449104309082]",dynasent_r1
At heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .,positive,positive,True,positive,"[0.013885748572647572, 0.4237634539604187, 0.5623508095741272]",sst_local
Definitely going back to try everything else from the menu.,positive,positive,True,positive,"[0.00011045645806007087, 0.000534695980604738, 0.999354898929596]",dynasent_r1
"It 's traditional moviemaking all the way , but it 's done with a lot of careful period attention as well as some very welcome wit .",positive,positive,True,positive,"[0.00010969203867716715, 0.019025983288884163, 0.9808643460273743]",sst_local
We had a meal. The truffle macaroni & cheese is a wonderful accent.,positive,positive,True,positive,"[4.730210639536381e-05, 0.0001271697401534766, 0.9998255372047424]",dynasent_r2
"After reading about it in Toronto Life, we made a reservation for Father's Day.",neutral,neutral,True,neutral,"[0.00025270634796470404, 0.6405161619186401, 0.3592311143875122]",dynasent_r1
I recently had to have my car towed twice due to mechanical problems.,neutral,neutral,True,neutral,"[0.40692296624183655, 0.5837263464927673, 0.009350690059363842]",dynasent_r1
"We chose to share the carnitas taquitos, which was a good idea because the portion was definitely too much for one person.",positive,positive,True,positive,"[0.006878457963466644, 0.01765328273177147, 0.9754682183265686]",dynasent_r1
"It suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of maverick individuals like Hatfield and Hicks .",positive,neutral,False,neutral,"[0.07002495229244232, 0.7180125117301941, 0.21196249127388]",sst_local
"A simple , sometimes maddeningly slow film that has just enough charm and good acting to make it interesting , but is ultimately pulled under by the pacing and lack of creativity within .",negative,negative,True,negative,"[0.7236961126327515, 0.259029358625412, 0.017274513840675354]",sst_local
Local resident at Crystals.,neutral,neutral,True,neutral,"[0.0009014250827021897, 0.9829307198524475, 0.01616787351667881]",dynasent_r1
So relentlessly wholesome it made me want to swipe something .,neutral,negative,False,negative,"[0.7252072691917419, 0.19210338592529297, 0.0826893299818039]",sst_local
"Food is kinda like Lola Rosa in the McGill ghetto, if you've been there.",neutral,neutral,True,neutral,"[0.0016126011032611132, 0.978029191493988, 0.020358238369226456]",dynasent_r1
The people all said everything my friends and I wanted to hear to just get us to keep traveling with them and shut us up!,negative,negative,True,negative,"[0.3908490538597107, 0.3273886442184448, 0.2817623019218445]",dynasent_r1
Eight Crazy Nights is a showcase for Sandler 's many talents .,positive,positive,True,positive,"[0.0002978490956593305, 0.020862409844994545, 0.9788396954536438]",sst_local
Japan 's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,positive,positive,True,positive,"[0.0006692232564091682, 0.06492888927459717, 0.9344018697738647]",sst_local
"This is a particularly toxic little bonbon , palatable to only a chosen and very jaundiced few .",negative,negative,True,negative,"[0.974705159664154, 0.018358809873461723, 0.006936096120625734]",sst_local
If you want a chill afternoon with cool people then I'd recommend bringing your suit and hanging out at Spanish Fly.,positive,positive,True,positive,"[4.8713063733885065e-05, 0.00037442988832481205, 0.9995768666267395]",dynasent_r1
"Though Howard demonstrates a great eye as a director , this Southern Gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .",negative,negative,True,negative,"[0.9385776519775391, 0.056406110525131226, 0.00501627940684557]",sst_local
I used to have a fish tank and understand how difficult it can be to maintain.,neutral,neutral,True,neutral,"[0.0052464185282588005, 0.9862435460090637, 0.00850997306406498]",dynasent_r1
"Dull , if not devoid of wit , this shaggy dog longs to frisk through the back alleys of history , but scarcely manages more than a modest , snoozy charm .",negative,negative,True,negative,"[0.6816915273666382, 0.30035772919654846, 0.017950691282749176]",sst_local
The movie has an avalanche of eye-popping visual effects .,positive,positive,True,positive,"[0.000590846932027489, 0.01128887478262186, 0.9881203174591064]",sst_local
I arrived right on schedule.,neutral,neutral,True,neutral,"[0.0009606931707821786, 0.6342958211898804, 0.36474350094795227]",dynasent_r2
You can definitely taste the tea in their milk tea.,positive,neutral,False,neutral,"[0.1695421189069748, 0.7235174775123596, 0.1069403886795044]",dynasent_r1
By the way they close at 9pm.,neutral,neutral,True,neutral,"[0.0012573139974847436, 0.9906843900680542, 0.008058305829763412]",dynasent_r1
"An overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences .",negative,negative,True,negative,"[0.9781158566474915, 0.02046685479581356, 0.0014172522351145744]",sst_local
The best part of this show was laughing with my SO about what we just saw.,positive,positive,True,positive,"[0.003072503488510847, 0.0025056747253984213, 0.9944217801094055]",dynasent_r1
the climate is vigorouse,neutral,neutral,True,neutral,"[0.017205236479640007, 0.7321244478225708, 0.25067031383514404]",dynasent_r2
"The line is usually fast, the longest I had to wait was 15 minutes.",positive,positive,True,positive,"[0.00033118706778623164, 0.0006984532810747623, 0.9989703893661499]",dynasent_r1
"Luckily, I live close by and grab some nicer shoes and it met the bouncer's approval.",positive,positive,True,positive,"[0.0011320397024974227, 0.12508466839790344, 0.8737832903862]",dynasent_r1
So I go out and gets dog from Short Leash which is right across.,neutral,neutral,True,neutral,"[0.0026850805152207613, 0.986033022403717, 0.011281853541731834]",dynasent_r1
"1/5th, as a matter of fact.",neutral,neutral,True,neutral,"[0.0007114086765795946, 0.9825190305709839, 0.01676950789988041]",dynasent_r1
"This is such a high-energy movie where the drumming and the marching are so excellent , who cares if the story 's a little weak .",positive,positive,True,positive,"[0.0008000622619874775, 0.004704362712800503, 0.9944955706596375]",sst_local
"I did n't laugh at the ongoing efforts of Cube , and his skinny buddy Mike Epps , to make like Laurel and Hardy 'n the hood .",negative,negative,True,negative,"[0.964806854724884, 0.03144892305135727, 0.003744186833500862]",sst_local
It was the best part of the meal.,positive,positive,True,positive,"[6.847509939689189e-05, 0.00011221580643905327, 0.9998192191123962]",dynasent_r1
"It is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",positive,positive,True,positive,"[0.00016837732982821763, 0.012001704424619675, 0.9878299236297607]",sst_local
He truly went out to work with us,positive,positive,True,positive,"[0.00014925665163900703, 0.0004791445971932262, 0.9993715882301331]",dynasent_r2
Thank you Xia for not charging me for the extra fork.,positive,positive,True,positive,"[0.00016990969015751034, 0.00020279076125007123, 0.9996272325515747]",dynasent_r1
"Chaotic , self-indulgent and remarkably ugly to look at , it 's ... like a series of pretentiously awful student films strung together into one feature-length horror .",negative,negative,True,negative,"[0.9914182424545288, 0.007370640989392996, 0.0012110425159335136]",sst_local
The whole damn thing is ripe for the Jerry Springer crowd .,negative,negative,True,negative,"[0.924455463886261, 0.06064828857779503, 0.01489626057446003]",sst_local
The mixed drink had me wishing I had never gone to the first place and had always bought it from the second one for my entire life.,positive,neutral,False,neutral,"[0.31132790446281433, 0.34534019231796265, 0.3433319330215454]",dynasent_r2
Never did they make me feel stupid or pressure me to go one way or another towards any company.,positive,positive,True,positive,"[0.00013365854101721197, 0.00030765702831558883, 0.9995586276054382]",dynasent_r1
I rented a pick-up to transport a piece of furniture.,neutral,neutral,True,neutral,"[0.00035239075077697635, 0.988741934299469, 0.010905683971941471]",dynasent_r1
The relaxation room has fruit infused waters and is dark and just makes you want to lie down and take a nap.,positive,positive,True,positive,"[0.0013396561844274402, 0.010808390565216541, 0.9878519773483276]",dynasent_r1
"it sounds sick and twisted , but the miracle of Shainberg 's film is that it truly is romance",positive,positive,True,positive,"[0.0007884489023126662, 0.03231130540370941, 0.9669002294540405]",sst_local
An extraordinary Swedish film about the soul adventure of marriage -- the kind of intimate and character-driven film that Bille August does best .,neutral,positive,False,positive,"[1.3109341125527862e-05, 0.0008789302664808929, 0.9991078972816467]",sst_local
Others may want it plain which is neither good or bad in my opinion.,neutral,neutral,True,neutral,"[0.0020985575392842293, 0.9787049293518066, 0.019196506589651108]",dynasent_r2
"But in Imax 3-D , the clichés disappear into the vertiginous perspectives opened up by the photography .",positive,positive,True,positive,"[0.0004287190968170762, 0.05193162336945534, 0.9476397037506104]",sst_local
"The whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like Bellini and Mullinski , that the compact 86 minutes breezes by .",positive,positive,True,positive,"[0.00038465362740680575, 0.007449469994753599, 0.9921659231185913]",sst_local
I hated every minute of it .,negative,negative,True,negative,"[0.99886155128479, 0.0005180619191378355, 0.0006203657248988748]",sst_local
Little more than a frothy vanity project .,negative,negative,True,negative,"[0.9402954578399658, 0.05668335035443306, 0.003021230222657323]",sst_local
"Our waitress went missing for a while, despite the fact we told her we needed to leave at a certain time to get to a show.",negative,negative,True,negative,"[0.9985159039497375, 0.0005965478485450149, 0.0008874658960849047]",dynasent_r1
"No napkins or forks, finally brought 7 for party of 9.",negative,negative,True,negative,"[0.9979471564292908, 0.0006463394965976477, 0.0014064754359424114]",dynasent_r1
"The film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .",negative,negative,True,negative,"[0.9815479516983032, 0.01614823192358017, 0.0023037840146571398]",sst_local
"A bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of Philip Glass .",positive,positive,True,positive,"[4.6773304347880185e-05, 0.003383711678907275, 0.9965695142745972]",sst_local
"It is on the expensive side and the clientele is generally high brow, pretentious types.",negative,negative,True,negative,"[0.9707293510437012, 0.026343317702412605, 0.0029273186810314655]",dynasent_r1
(It had a pleasant kick) The bar-b-que sauce was superb.,positive,positive,True,positive,"[4.420238474267535e-05, 9.72488196566701e-05, 0.9998584985733032]",dynasent_r2
"I don't recommend purchasing a unit here though - they simply make no $, better to just rent a night when you want it than to ""own"".",negative,negative,True,negative,"[0.9800293445587158, 0.010809008032083511, 0.009161670692265034]",dynasent_r1
Most new movies have a bright sheen .,positive,neutral,False,neutral,"[0.006521834991872311, 0.507238507270813, 0.48623964190483093]",sst_local
"Before long , the film starts playing like General Hospital crossed with a Saturday Night Live spoof of Dog Day Afternoon .",negative,negative,True,negative,"[0.7443224787712097, 0.24335646629333496, 0.012321066111326218]",sst_local
Perfectly battered.,positive,positive,True,positive,"[0.0017306985100731254, 0.03516680747270584, 0.9631025791168213]",dynasent_r1
Everyone was trying to sell us something we didn't need.,negative,negative,True,negative,"[0.9911836385726929, 0.0028897440060973167, 0.005926608107984066]",dynasent_r1
... fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense .,negative,negative,True,negative,"[0.9600649476051331, 0.0376310870051384, 0.002303954679518938]",sst_local
"I picked up a two tier cake on Saturday, 8/27/16 and did not cut the cake until Frisay, 9/2/16.",neutral,neutral,True,neutral,"[0.001194488606415689, 0.977075457572937, 0.02173001319169998]",dynasent_r1
Glad I ventured out to satisfy my tourists' gluttony.,positive,positive,True,positive,"[0.00016236997907981277, 0.0016473012510687113, 0.9981902241706848]",dynasent_r1
Wife and I decided to splurge on our Anniversary dinner and went with the most expensive Prix Fixe option.,positive,neutral,False,neutral,"[0.00018355420615989715, 0.9168433547019958, 0.08297304064035416]",dynasent_r1
"It 's got its heart in the right place , but it also wilts after awhile .",neutral,neutral,True,negative,"[0.49771416187286377, 0.48431864380836487, 0.017967186868190765]",sst_local
A TV episode inflated past its natural length .,negative,negative,True,negative,"[0.9392969012260437, 0.05413408949971199, 0.006569015793502331]",sst_local
"With generic sets and B-grade special effects , Jason is about as convincing on the sci-fi front as TV 's defunct Cleopatra 2525 .",negative,negative,True,negative,"[0.9760112762451172, 0.022037448361516, 0.0019513152074068785]",sst_local
Put it in a history book. Sounds like a fun read.,positive,positive,True,positive,"[0.03880365565419197, 0.36733224987983704, 0.5938640832901001]",dynasent_r2
"Schmaltzy and unfunny , Adam Sandler 's cartoon about Hanukkah is numbingly bad , Little Nicky bad , 10 Worst List bad .",negative,negative,True,negative,"[0.994345486164093, 0.005005114246159792, 0.000649282883387059]",sst_local
"A real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .",positive,positive,True,positive,"[0.00023312328266911209, 0.06400559097528458, 0.9357613325119019]",sst_local
"Viewed on its own terms , Treasure Planet is better-than-average family entertainment , but true fans of the Stevenson 's novel will likely prefer Disney 's more faithful 1950 live-action swashbuckling classic .",neutral,neutral,True,neutral,"[0.017671866342425346, 0.6947378516197205, 0.28759023547172546]",sst_local
Perfect hole in the wall!,positive,positive,True,positive,"[0.00021072728850413114, 0.00079205515794456, 0.9989972710609436]",dynasent_r1
"When the pizza came out I asked for aomenparmesean to sprinkle on the top and he pulled out his container and said ""say when"".",neutral,neutral,True,negative,"[0.7050400972366333, 0.2823486626148224, 0.012611218728125095]",dynasent_r1
From the date everything was turned in we were told everything would be done in a month.,neutral,neutral,True,neutral,"[0.009910010732710361, 0.9602593779563904, 0.029830601066350937]",dynasent_r1
"Target, the store, I like.",positive,positive,True,positive,"[0.0002494532091077417, 0.01409231312572956, 0.9856582283973694]",dynasent_r1
Then she used two different exfoliating gels and one of those scrubbing stones.,neutral,neutral,True,neutral,"[0.0004145698912907392, 0.9894673228263855, 0.010118060745298862]",dynasent_r1
A dreary rip-off of Goodfellas that serves as a muddled and offensive cautionary tale for Hispanic Americans .,negative,negative,True,negative,"[0.9884496927261353, 0.0104737663641572, 0.0010765043552964926]",sst_local
"Wait, that would be friggin awesome.",positive,positive,True,positive,"[0.000936172145884484, 0.046652015298604965, 0.9524118304252625]",dynasent_r1
So many zoos I've been to have much larger spaces for the animals and the barriers tend to have a more natural feel (I.e.,negative,neutral,False,neutral,"[0.013585596345365047, 0.8718205094337463, 0.11459389328956604]",dynasent_r1
Did I say this is noon on a Sunday w/plenty of open seating?,positive,positive,True,positive,"[0.000588978873565793, 0.26330286264419556, 0.736108124256134]",dynasent_r1
Much monkeyfun for all .,positive,positive,True,positive,"[0.0020422323141247034, 0.0730106383562088, 0.9249470829963684]",sst_local
(I hate when I go to salons and they try to nail you with tons of $$$ products).,negative,negative,True,negative,"[0.7879461050033569, 0.19858425855636597, 0.013469604775309563]",dynasent_r1
"But it 's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .",positive,positive,True,positive,"[2.3931583200464956e-05, 0.002293957630172372, 0.9976820945739746]",sst_local
This place really will make you VOMIT,negative,negative,True,negative,"[0.9967876672744751, 0.0010338814463466406, 0.0021784333512187004]",dynasent_r1
You read me back my order and it sounded right.,positive,positive,True,positive,"[0.0012520912569016218, 0.3398119807243347, 0.6589358448982239]",dynasent_r1
I began to feel better.,positive,positive,True,positive,"[0.0003114906430710107, 0.08771539479494095, 0.9119731187820435]",dynasent_r1
"Rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next .",negative,negative,True,negative,"[0.9839480519294739, 0.01493710745126009, 0.0011148267658427358]",sst_local
"Outside this museum, over the bridge, there's a big pond where you can relax.",positive,neutral,False,neutral,"[0.0002546313335187733, 0.5494065880775452, 0.4503387212753296]",dynasent_r2
"A miniscule little bleep on the film radar , but one that many more people should check out",positive,positive,True,positive,"[0.0004767125647049397, 0.01622055098414421, 0.9833027720451355]",sst_local
"My girlfriend comes from NY and came to Montreal for the weekend  ,just passing on by we decided to stop in and do some shopping .",neutral,neutral,True,neutral,"[0.00013813340046908706, 0.9488086700439453, 0.051053237169981]",dynasent_r1
"Look, I get it.",neutral,neutral,True,neutral,"[0.0048844157718122005, 0.9731113314628601, 0.022004222497344017]",dynasent_r1
Our waitress was really nice and we felt bad for her.,positive,positive,True,positive,"[0.02966952510178089, 0.0227053165435791, 0.9476251602172852]",dynasent_r1
The last time I went to Kinkade's I had just moved to Phoenix and needed my A/C checked out and they just happened to be conveniently located near where I live so I gave it a shot.,neutral,neutral,True,neutral,"[0.00024122813192661852, 0.9702410697937012, 0.029517706483602524]",dynasent_r1
"A trashy , exploitative , thoroughly unpleasant experience .",negative,negative,True,negative,"[0.9836735725402832, 0.014775922521948814, 0.0015504362527281046]",sst_local
"Witty , touching and well paced .",positive,positive,True,positive,"[1.886299651232548e-05, 0.0020942254923284054, 0.9978868365287781]",sst_local
But where oh where were we to find the cute for our ailments?!,neutral,neutral,True,neutral,"[0.05939789488911629, 0.5851373672485352, 0.35546472668647766]",dynasent_r1
"For a good chunk of its running time , Trapped is an effective and claustrophobic thriller .",positive,positive,True,positive,"[0.0002374327596044168, 0.024413414299488068, 0.9753492474555969]",sst_local
Anne needs to get some reading spectacles.,negative,negative,True,negative,"[0.5145425796508789, 0.46841081976890564, 0.017046550288796425]",dynasent_r1
Ranks among Willams ' best screen work .,positive,positive,True,positive,"[9.777936793398112e-05, 0.014357773587107658, 0.9855445027351379]",sst_local
(Bottomless mimosas!),positive,positive,True,positive,"[0.00147991010453552, 0.29914090037345886, 0.6993791460990906]",dynasent_r1
She offered to connect me with the store manager.,neutral,neutral,True,neutral,"[0.00020218687132000923, 0.7301651239395142, 0.2696326971054077]",dynasent_r1
I will come back next week.,positive,positive,True,positive,"[0.0031895737629383802, 0.09555794298648834, 0.9012524485588074]",dynasent_r2
We were afraid we wouldn't be allowed to really enjoy ourselves out there.,negative,neutral,False,neutral,"[0.20393472909927368, 0.7388609647750854, 0.05720428749918938]",dynasent_r1
The title Trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra-manipulative thriller .,negative,negative,True,negative,"[0.7451229095458984, 0.20427356660366058, 0.05060350149869919]",sst_local
"Flavorful and romantic , you could call this How Martha Got Her Groove Back -- assuming , that is , she ever had one to begin with .",positive,positive,True,positive,"[0.0006165494560264051, 0.0033314311876893044, 0.996052086353302]",sst_local
We made reservations about 10 days ahead of time and requested to be on the patio by the water.,neutral,neutral,True,neutral,"[0.00010855289292521775, 0.9607152342796326, 0.03917621448636055]",dynasent_r1
We've also rented from EZ from this facility and had a much better experience than Advantage.,positive,positive,True,positive,"[0.009032052010297775, 0.008414402604103088, 0.9825535416603088]",dynasent_r1
Or Tom Green as Han Solo ?,neutral,neutral,True,neutral,"[0.0022314111702144146, 0.989861249923706, 0.007907304912805557]",sst_local
I'm so used to the BS you get at a lot of hipster places that make you feel as if being there and dining there is kind of a burden to them...,negative,negative,True,negative,"[0.9164864420890808, 0.07426783442497253, 0.009245730005204678]",dynasent_r1
The film seems all but destined to pop up on a television screen in the background of a scene in a future Quentin Tarantino picture,neutral,negative,False,negative,"[0.9223158955574036, 0.0706799179315567, 0.007004180457442999]",sst_local
This monster sandwich was a beast.,positive,positive,True,positive,"[0.002167475875467062, 0.01394096203148365, 0.9838915467262268]",dynasent_r1
Desperately unfunny when it tries to makes us laugh and desperately unsuspenseful when it tries to make us jump out of our seats .,negative,negative,True,negative,"[0.9692221283912659, 0.02802746370434761, 0.0027504772879183292]",sst_local
The agave syrup makes honey look bad,positive,negative,False,negative,"[0.9824955463409424, 0.011654055677354336, 0.005850411951541901]",dynasent_r2
You get the payment out of the way getting what I feel is the most awkward step of a visit out of the way.,positive,negative,False,negative,"[0.420568585395813, 0.4122830629348755, 0.16714832186698914]",dynasent_r1
