review,classification,prediction,match,classifier_decision,probabilities,source
The waiters handled the stress very well.,positive,positive,True,positive,"[0.00643747067078948, 0.0001592825137777254, 0.9934032559394836]",dynasent_r2
I will definitely be going back for any other cell phone issues.,positive,positive,True,positive,"[0.2391664683818817, 0.003700951347127557, 0.7571326494216919]",dynasent_r1
Only one bad thing is the wait.,negative,negative,True,negative,"[0.9996678829193115, 0.00014653441030532122, 0.00018548840307630599]",dynasent_r1
Tables stayed unbussed all around us the entire visit.,negative,negative,True,negative,"[0.540856122970581, 0.0351361446082592, 0.42400771379470825]",dynasent_r1
She brought the breadsticks over to us late ...just lots of little things.,negative,negative,True,positive,"[0.08062625676393509, 0.3893701136112213, 0.5300036072731018]",dynasent_r1
Hopefully they will expand their dining area because it's cramped.,negative,negative,True,negative,"[0.957076907157898, 0.04130873456597328, 0.0016142433742061257]",dynasent_r1
The kids often appear to be reading the lines and are incapable of conveying any emotion .,negative,negative,True,negative,"[0.9865358471870422, 0.012882409617304802, 0.0005818133358843625]",sst_local
I ate as much of the spaghetti as possible before I couldn't move anymore.,neutral,positive,False,positive,"[0.003839497221633792, 0.10807928442955017, 0.8880811929702759]",dynasent_r1
There was only one lady picking up the glasses around the pool and she was doing it one glass at a time.,neutral,neutral,True,neutral,"[0.26843565702438354, 0.6451840400695801, 0.08638027310371399]",dynasent_r1
"reserved and paid for the car online $20.37,  got there and service member offered free upgrade because no compact car was available.",positive,positive,True,positive,"[0.012326560914516449, 0.43704548478126526, 0.5506280064582825]",dynasent_r1
Automatically pegs itself for the straight-to-video sci-fi rental shelf .,negative,negative,True,neutral,"[0.0218199472874403, 0.8419848084449768, 0.13619522750377655]",sst_local
"I know some of you are thinking why I didn't just take the free piece, but I was raised better than that so I didn't.",neutral,neutral,True,neutral,"[0.32071706652641296, 0.5370900630950928, 0.14219282567501068]",dynasent_r1
Is it a total success ?,neutral,neutral,True,neutral,"[5.075381341157481e-05, 0.9495680928230286, 0.05038118362426758]",sst_local
They replaced the glass.,neutral,neutral,True,neutral,"[0.010377215221524239, 0.9788901805877686, 0.010732575319707394]",dynasent_r1
Our server was really nice and sweet.,positive,positive,True,positive,"[1.9217507087887498e-06, 7.2203133640869055e-06, 0.9999908208847046]",dynasent_r1
We were expecting wonderful friendly staff since it is minutes away from my home but we were surprised it was the oppositie,negative,negative,True,negative,"[0.5464077591896057, 0.09144449234008789, 0.3621477484703064]",dynasent_r2
I have tried so many of the online florists and been so disappointed.,negative,negative,True,negative,"[0.9982028007507324, 0.0013356554554775357, 0.0004615237412508577]",dynasent_r1
I had been to one of these in Virginia a few years ago and was not impressed.,negative,negative,True,negative,"[0.9994269609451294, 0.00046614606981165707, 0.00010691834904719144]",dynasent_r1
"It does not seem they are slipping it seems more like a Fall a dive in quality and flavor, not a swan dive, a NOSE Dive!",negative,negative,True,negative,"[0.970852255821228, 0.026653854176402092, 0.002493965672329068]",dynasent_r1
We hit the Rexdale and Martin Grove location after picking up our son Christmas Eve from Pearson and not much was open at all.,negative,neutral,False,negative,"[0.9885127544403076, 0.011173561215400696, 0.0003137067542411387]",dynasent_r1
I've been to quite a few boba shops (shops?,neutral,neutral,True,neutral,"[4.952221570420079e-05, 0.996198832988739, 0.003751581534743309]",dynasent_r1
"In his debut as a film director , Denzel Washington delivers a lean and engaging work .",positive,positive,True,positive,"[3.123580825104e-07, 0.0013064254308119416, 0.9986932873725891]",sst_local
"Before I check any place (any business), I always check the reviews.",neutral,neutral,True,neutral,"[0.00018482802261132747, 0.995846688747406, 0.003968545235693455]",dynasent_r1
"absolutely, I returned today, meeting some friends for brunch.",neutral,positive,False,positive,"[0.00021560469758696854, 0.2921222746372223, 0.7076621055603027]",dynasent_r2
I confirmed that the drink was a cold brew with soy and the barista said yes.,neutral,neutral,True,neutral,"[0.0004183588898740709, 0.7103158235549927, 0.28926581144332886]",dynasent_r1
"Nothing like what we expected, but even more!!",positive,positive,True,positive,"[0.0007203725399449468, 0.0975150316953659, 0.9017646312713623]",dynasent_r1
"The movie 's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries .",positive,positive,True,positive,"[5.840543053636793e-07, 0.0013750996440649033, 0.998624324798584]",sst_local
Middle finger bro!,negative,negative,True,neutral,"[0.01004033163189888, 0.8900735974311829, 0.09988608211278915]",dynasent_r1
"Verbinski substitutes atmosphere for action , tedium for thrills .",negative,negative,True,negative,"[0.8260284662246704, 0.1680620014667511, 0.005909523461014032]",sst_local
A smart company will use that opportunity to impress me NOT turn me away.,negative,neutral,False,positive,"[0.004305400885641575, 0.012179670855402946, 0.9835149049758911]",dynasent_r1
"Le Caviar-a large bowl, coated on the bottom about 1/4"" deep with shellfish gelatin, dotted uniformly with balls of cauliflower tipped with maybe jalapeno jelly?",neutral,neutral,True,neutral,"[0.0004909629933536053, 0.9958048462867737, 0.003704278264194727]",dynasent_r1
The filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .,positive,positive,True,positive,"[3.703340553329326e-05, 0.01266335416585207, 0.9872996211051941]",sst_local
Next timeI will buy more to try.,neutral,positive,False,neutral,"[0.0143425976857543, 0.711773157119751, 0.2738843262195587]",dynasent_r1
We get our drink and food orders in.,neutral,neutral,True,neutral,"[0.0009124510688707232, 0.9828432202339172, 0.016244301572442055]",dynasent_r1
2 things that really stood out on craptastic service!,negative,negative,True,negative,"[0.9927380681037903, 0.0054559241980314255, 0.0018059957074001431]",dynasent_r1
Imagine a really bad community theater production of West Side Story without the songs .,negative,negative,True,negative,"[0.9088731408119202, 0.07367391139268875, 0.01745293289422989]",sst_local
There are several other foodie events throughout the week leading up to this one that are worth checking out.,positive,positive,True,positive,"[0.00011656696005957201, 0.037898216396570206, 0.9619852900505066]",dynasent_r1
Food gets delivery 1.5 hours after I made an order.,negative,negative,True,negative,"[0.9679688811302185, 0.02801676094532013, 0.00401429133489728]",dynasent_r1
"I followed all the specific instructions (sleeping on my back, avoiding steam and not wearing makeup, etc.).",neutral,neutral,True,neutral,"[0.00044197074021212757, 0.9894276261329651, 0.010130360722541809]",dynasent_r1
"Thoughtful , even stinging at times , and lots of fun .",positive,positive,True,positive,"[4.710223038273398e-07, 0.003232128219678998, 0.9967674016952515]",sst_local
I was struck by a trucks mirror while helping a stranded motorists.,negative,neutral,False,neutral,"[0.22481976449489594, 0.7381944060325623, 0.03698580339550972]",dynasent_r1
A real clunker .,negative,negative,True,negative,"[0.995949387550354, 0.003947951830923557, 0.00010255454253638163]",sst_local
Take my advice and spring for the video package - you'll thank me later!,positive,positive,True,positive,"[0.005446700844913721, 0.117622509598732, 0.876930832862854]",dynasent_r1
"Sure, it would be nice to have a few Fiaschetta di Vino, but, alas, here in America, that is not allowed.",negative,negative,True,negative,"[0.9526544213294983, 0.043902382254600525, 0.003443149384111166]",dynasent_r1
"Longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",positive,positive,True,positive,"[1.582836489433248e-06, 0.002655918477103114, 0.9973425269126892]",sst_local
Tucked in the strip center at Equestrian and Warner/Elliot Loop.,neutral,neutral,True,neutral,"[0.0001865678932517767, 0.992452085018158, 0.007361370604485273]",dynasent_r1
"Anchored by a terrific performance by Abbass , Satin Rouge shows that the idea of women 's self-actualization knows few continental divides .",positive,positive,True,positive,"[2.1841656234755646e-06, 0.002930628601461649, 0.9970672726631165]",sst_local
Most of the action setups are incoherent .,negative,negative,True,negative,"[0.9443744421005249, 0.05415835976600647, 0.0014672301476821303]",sst_local
I will definitely be a return customer for any services I need in the future.,positive,positive,True,positive,"[0.0026984300930052996, 2.8509362891782075e-05, 0.9972730278968811]",dynasent_r1
"After that day, I drove to Stonecrest for the UPS store there or to the one in the Quail Corners shopping Center.",neutral,neutral,True,neutral,"[6.667187699349597e-05, 0.9919720888137817, 0.007961264811456203]",dynasent_r1
As I was driving the lady called me twice but I didn't answer cause I was driving. i missed her,neutral,neutral,True,neutral,"[0.17457635700702667, 0.756818413734436, 0.06860519200563431]",dynasent_r2
The store bought cake was coated in a waxy tasting layer of chocolate and marshmallow.,negative,neutral,False,neutral,"[0.18478575348854065, 0.7041435837745667, 0.11107069998979568]",dynasent_r2
Immediately .,neutral,neutral,True,neutral,"[0.0005916829686611891, 0.992285966873169, 0.007122294511646032]",sst_local
"We were hoping to have an amazing time at this highly-rated restaurant, but our server was a bit frazzled.  ",negative,negative,True,negative,"[0.980566143989563, 0.018138226121664047, 0.0012956501450389624]",dynasent_r2
"I was very satisfied with the experience while I had the car, and was happy upon my return that I did not hit any traffic and that the vehicle return would be on time.",positive,positive,True,positive,"[1.3735265383729711e-05, 9.72968882706482e-06, 0.9999765157699585]",dynasent_r1
One of the big issues with gluten free pizza is that sometimes the edges get burnt and the rest of the crust is at best underdone.,negative,negative,True,negative,"[0.9696281552314758, 0.02831375040113926, 0.002058072481304407]",dynasent_r1
John Leguizamo may be a dramatic actor -- just not in this movie .,negative,negative,True,negative,"[0.8823487758636475, 0.11465780436992645, 0.002993386471644044]",sst_local
"The period -- swinging London in the time of the mods and the rockers -- gets the once-over once again in Gangster No. 1 , but falls apart long before the end .",negative,negative,True,negative,"[0.7915929555892944, 0.20092558860778809, 0.007481429260224104]",sst_local
"A free-for-all of half-baked thoughts , clumsily used visual tricks and self-indulgent actor moments .",negative,negative,True,negative,"[0.9853025674819946, 0.014026467688381672, 0.0006708572618663311]",sst_local
"Thanks dude, my manicure looks great with a bandaid.",negative,positive,False,positive,"[0.1474287509918213, 0.0035114118363708258, 0.8490598797798157]",dynasent_r1
"Too many places will take advantage of those who don't know much about cars, this in definitely NOT one of those places.",positive,positive,True,positive,"[0.0007124072872102261, 0.00497744046151638, 0.9943101406097412]",dynasent_r1
A huge two shower head stand up shower?,neutral,neutral,True,neutral,"[0.0003198978374712169, 0.995039165019989, 0.004640911240130663]",dynasent_r1
I had ordered some kind of salad and received some kind of casserole.,negative,negative,True,neutral,"[0.23332764208316803, 0.636457622051239, 0.13021476566791534]",dynasent_r2
"It depends on how many hours you put into it, how quickly you can get a job.",neutral,neutral,True,neutral,"[0.00011554454977158457, 0.997543215751648, 0.002341227140277624]",dynasent_r1
Forget what youtube tells you.,neutral,neutral,True,neutral,"[0.03489955514669418, 0.9557203650474548, 0.009380116127431393]",dynasent_r1
(Envy's bone-in ribeye is a touch more juicy and succulent however.),positive,positive,True,positive,"[0.13574367761611938, 0.23056675493717194, 0.6336895823478699]",dynasent_r1
Mmmhmmmm.,neutral,neutral,True,positive,"[0.00017005729023367167, 0.3808269500732422, 0.6190029382705688]",dynasent_r1
One employee was laughing so hard (at a customers expense) that she couldn't wait on anyone because she was buckled over from laughter.,negative,neutral,False,positive,"[0.10718893259763718, 0.02951514534652233, 0.8632959723472595]",dynasent_r1
"Ray Liotta and Jason Patric do some of their best work in their underwritten roles , but do n't be fooled : Nobody deserves any prizes here .",negative,negative,True,negative,"[0.44164618849754333, 0.25906288623809814, 0.2992909550666809]",sst_local
Girls lost the chest key and couldn't pay for the strawberry cake they ordered,neutral,neutral,True,negative,"[0.7540899515151978, 0.2395545095205307, 0.006355541292577982]",dynasent_r2
I decided to go there on a Friday night at 11:00 pm.,neutral,neutral,True,neutral,"[7.239761180244386e-05, 0.9718501567840576, 0.0280774999409914]",dynasent_r1
"Places a slightly believable love triangle in a difficult-to-swallow setting , and then disappointingly moves the story into the realm of an improbable thriller .",negative,negative,True,negative,"[0.7584874629974365, 0.2320963591337204, 0.009416228160262108]",sst_local
It is nature against progress .,neutral,negative,False,negative,"[0.7881154417991638, 0.20670795440673828, 0.005176583770662546]",sst_local
We had dinner at Bouchon on a Tuesday night and we were able to make a reservation at 7:30 p.m.,neutral,neutral,True,neutral,"[0.000259480468230322, 0.8576185703277588, 0.14212197065353394]",dynasent_r2
"I will give it a try again, just to get my asian food fix nearby.",neutral,positive,False,positive,"[2.4806588044157252e-05, 0.006945611909031868, 0.9930295348167419]",dynasent_r1
"Lets be clear, this is a 5 min walk from my office and I come to get my BANGS TRIMMED.",neutral,neutral,True,neutral,"[0.0030342380050569773, 0.9774149656295776, 0.019550861790776253]",dynasent_r1
I figured Yum Yum would be the best pick of the two because it wasn't fast food.,positive,positive,True,positive,"[0.0017821365036070347, 0.47121351957321167, 0.5270043611526489]",dynasent_r1
I bought a warranty from Homelife to cover major repairs.,neutral,neutral,True,neutral,"[0.00020243409380782396, 0.9876121878623962, 0.012185332365334034]",dynasent_r1
I can really appreciate courteous and conscientious co-workers after dealing with this bunch.,negative,positive,False,positive,"[0.03267206996679306, 0.0008118032710626721, 0.9665161371231079]",dynasent_r2
A cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe ... the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,positive,positive,True,positive,"[0.33871057629585266, 0.32239142060279846, 0.3388979732990265]",sst_local
Other guests who became too impatient to wait their turn actually went in that line (and the Mail Line) so they could be called ahead of the rest of us in the regular check in line.,negative,neutral,False,neutral,"[0.04599473252892494, 0.9113984704017639, 0.042606860399246216]",dynasent_r1
This is one of the few places in Vegas I've taken my car to more than once. It really rocks.,positive,positive,True,positive,"[8.949824405135587e-06, 3.413904778426513e-05, 0.9999569654464722]",dynasent_r2
"Succumbs to the same kind of maudlin , sentimental mysticism that mars the Touched by an Angel school of non-God spiritual-uplift movies .",negative,negative,True,negative,"[0.9202003479003906, 0.0776745155453682, 0.0021251263096928596]",sst_local
I know they have polite employees as I experienced with the first gentleman.,positive,positive,True,positive,"[0.00015465510659851134, 0.002218208508566022, 0.9976271986961365]",dynasent_r1
"If they hadn't put the ""Brunch Special Menu"" in front of me I'd have ordered the California Burger - it's a home-run itself - a half pound over-sized burger big enough to split made with with Monterrey Jack Cheese, Thick Cut (ask for well) done bacon, fresh made Guacamole, Red Onion and some kind of special sauce BUT WAIT on the Specials Menu was this  Breakfast Burger that had about a dozen interesting ingredients that I can't even recall beyond greens, a sunny side egg, grilled veggies and it was open face on toast.",positive,positive,True,positive,"[0.00048412205069325864, 0.023438362404704094, 0.9760774970054626]",dynasent_r1
I've had better bone marrow & the Rocky Mountain oysters would be better with a better dipping sauce...maybe a lemon based aioli.,negative,negative,True,negative,"[0.9378765821456909, 0.05987285450100899, 0.0022505633533000946]",dynasent_r1
"It 's a pleasure to see Seinfeld griping about the biz with buddies Chris Rock , Garry Shandling and Colin Quinn .",positive,positive,True,positive,"[0.1735842525959015, 0.13447807729244232, 0.6919376850128174]",sst_local
So cool.,positive,positive,True,positive,"[7.810013812559191e-06, 0.0002539826382417232, 0.9997381567955017]",dynasent_r1
As if the beef was cut from the holiest cows if the land!,positive,positive,True,positive,"[0.006483882199972868, 0.02833208255469799, 0.9651839733123779]",dynasent_r1
Plus tax .,neutral,neutral,True,neutral,"[0.019182609394192696, 0.9755799174308777, 0.00523749366402626]",dynasent_r1
Let me start off by saying that this was my first visit to the salon.,neutral,neutral,True,neutral,"[0.00012224000238347799, 0.9973495006561279, 0.002528227400034666]",dynasent_r1
"Your the one 30 yrs old and washing cars
For living!",negative,negative,True,neutral,"[0.02016778104007244, 0.9692251682281494, 0.010607087053358555]",dynasent_r1
"Lunch specials of chicken, rice and a drink range from $4-$8. It was so good.",positive,positive,True,positive,"[1.0969755521728075e-06, 7.410607395286206e-06, 0.9999915361404419]",dynasent_r2
"This road movie gives you emotional whiplash , and you 'll be glad you went along for the ride .",positive,positive,True,positive,"[0.00656571751460433, 0.014795783907175064, 0.9786385893821716]",sst_local
Has little on its mind aside from scoring points with drag gags .,negative,negative,True,negative,"[0.8912708163261414, 0.10534248501062393, 0.003386646043509245]",sst_local
Ringo sounded great at the concert if you had earplugs in and couldn't hear him sing over the recording,negative,negative,True,positive,"[0.019846446812152863, 0.46805810928344727, 0.5120953917503357]",dynasent_r2
The servers are always on their game.,positive,positive,True,positive,"[1.1750619705708232e-05, 4.266787436790764e-05, 0.9999455213546753]",dynasent_r2
She tells us to hurry and give her the check cause they are definitely closing... UM....,negative,negative,True,neutral,"[0.0872182622551918, 0.8977169990539551, 0.015064715407788754]",dynasent_r2
"I called Enterprise at the Pittsburgh airport and got in touch with Greg DePolo, the Station Manager for Enterprise, Alamo & National.",neutral,neutral,True,neutral,"[4.894745143246837e-05, 0.9906554818153381, 0.009295627474784851]",dynasent_r1
It might be the first sci-fi comedy that could benefit from a Three 's Company-style laugh track .,neutral,neutral,True,positive,"[0.351149320602417, 0.23293903470039368, 0.4159117043018341]",sst_local
I know I'll come back to try it again.,positive,positive,True,positive,"[2.4498047423548996e-05, 0.001948226592503488, 0.9980272650718689]",dynasent_r1
The backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,negative,negative,True,negative,"[0.43679049611091614, 0.16584311425685883, 0.39736634492874146]",sst_local
"Depending on how things go, they could be closed in a matter of months. or could stay open far longer.",neutral,neutral,True,neutral,"[0.001578285126015544, 0.9926122426986694, 0.0058094821870327]",dynasent_r2
"I would have preferred a transfer down the hall to Mr. Holland 's class for the music , or to Robin Williams 's lecture so I could listen to a teacher with humor , passion , and verve .",negative,negative,True,negative,"[0.8575983643531799, 0.028667844831943512, 0.11373376846313477]",sst_local
Highest prices.,negative,negative,True,negative,"[0.8873617053031921, 0.10971379280090332, 0.0029245370533317327]",dynasent_r1
Had a yearly skin check.,neutral,neutral,True,neutral,"[0.00015263777459040284, 0.99747234582901, 0.002375037642195821]",dynasent_r1
go early and be patient.,neutral,neutral,True,neutral,"[0.36171776056289673, 0.5527787804603577, 0.08550345152616501]",dynasent_r1
"From spiritual rebirth to bruising defeat , Vincent 's odyssey resonates in a profound way , comparable to the classic films of Jean Renoir .",positive,positive,True,positive,"[1.5031158000056166e-05, 0.0038726364728063345, 0.9961122870445251]",sst_local
"Not sure what they were for because they all were off, but I suspect during their peak times it may display the menu.",neutral,neutral,True,neutral,"[0.02080889791250229, 0.9760909080505371, 0.0031001660972833633]",dynasent_r1
"Most of the supporting characters in Eastwood films are weak , as are most of the subplots .",negative,negative,True,negative,"[0.9954174757003784, 0.0039832703769207, 0.0005992278456687927]",sst_local
These two were the most unhospitable people I have ever met in my years of business travel.,negative,negative,True,negative,"[0.9990742206573486, 0.0001831797562772408, 0.0007425243384204805]",dynasent_r1
Our tour leader was fun and friendly!,positive,positive,True,positive,"[7.30233750800835e-07, 2.6224039174849167e-05, 0.9999730587005615]",dynasent_r1
"The streets , shot by cinematographer Michael Ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .",negative,negative,True,negative,"[0.8128519654273987, 0.16264505684375763, 0.024503014981746674]",sst_local
A chaotic panorama that 's too busy flying a lot of metaphoric flags .,negative,negative,True,negative,"[0.7620235085487366, 0.22448952496051788, 0.013486986048519611]",sst_local
It has been a while.,neutral,neutral,True,neutral,"[0.053740810602903366, 0.9403488039970398, 0.005910426378250122]",dynasent_r1
"The Weight of Water uses water as a metaphor for subconscious desire , but this leaky script barely stays afloat .",negative,negative,True,negative,"[0.8362159132957458, 0.15848290920257568, 0.005301136989146471]",sst_local
The Bourne Identity is what summer screen escapism used to be in the decades when it was geared more to grownups .,positive,positive,True,positive,"[0.0425884947180748, 0.16520364582538605, 0.7922078967094421]",sst_local
"By the way, the pool is small and populated by a 50+ crowd.",negative,neutral,False,neutral,"[0.013536925427615643, 0.98340904712677, 0.0030540060251951218]",dynasent_r1
Me and my fiancé go in for a late brunch.,neutral,neutral,True,neutral,"[0.0002952282957267016, 0.9796339869499207, 0.02007075771689415]",dynasent_r1
My car wasn't working.,negative,negative,True,negative,"[0.7699592709541321, 0.22196322679519653, 0.008077431470155716]",dynasent_r2
"The Pianist is a fine valedictory work for Polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",positive,positive,True,positive,"[6.106360160629265e-06, 0.0017451498424634337, 0.998248815536499]",sst_local
"She proceeded to say ""didn't you know this is our display"".",neutral,neutral,True,neutral,"[0.057747866958379745, 0.9246329069137573, 0.01761924847960472]",dynasent_r1
I do love the home decor HL has to offer and have many things decorated in my home from HL however I ordered all of that online from their website.,positive,positive,True,positive,"[4.791068931808695e-06, 0.0008537963149137795, 0.9991414546966553]",dynasent_r1
I  came here on monday,neutral,neutral,True,neutral,"[0.00019661099941004068, 0.993162989616394, 0.006640435662120581]",dynasent_r2
"When it comes to entertainment , children deserve better than Pokemon 4Ever .",negative,negative,True,negative,"[0.9333397150039673, 0.012106139212846756, 0.054554183036088943]",sst_local
The hot fudge shake was good and I also liked their fries.,positive,positive,True,positive,"[5.247466674518364e-07, 3.527866056174389e-06, 0.9999959468841553]",dynasent_r1
We hadn't really looked into the Canyon at all and had no idea there were so many hikes to do there so we stupidly just wore thongs (that's flip flops to you Americans...we weren't just walking around in our underwear).,neutral,neutral,True,neutral,"[0.010606695897877216, 0.986553966999054, 0.0028393545653671026]",dynasent_r1
"Included it as a stop on a trip to Vegas, March 2013.",neutral,neutral,True,neutral,"[0.0011602508602663875, 0.8985081911087036, 0.10033155977725983]",dynasent_r1
Provided my ID and insurance card then day to complete my ppwk.,neutral,neutral,True,neutral,"[0.00036238841130398214, 0.9906460046768188, 0.008991664275527]",dynasent_r1
No employee in the area is allowed to smoke cigarettes in front of the store.,neutral,neutral,True,neutral,"[0.3872276246547699, 0.42703020572662354, 0.18574218451976776]",dynasent_r1
"Good value low-brow Vegas experience.,it was amazing ",positive,positive,True,positive,"[1.097992253562552e-06, 5.0363064474368e-06, 0.9999939203262329]",dynasent_r2
"It 's often infuriatingly glib and posturing , and yet it has been made with great evident care and manages to deliver up the man in a way to arouse further curiosity in even the most unknowing viewer .",neutral,positive,False,positive,"[0.0005316003225743771, 0.04163317382335663, 0.9578352570533752]",sst_local
This is probably not a huge concern for most people because I sat down and ate the whole thing in 5 minutes.,positive,positive,True,positive,"[0.0006134320283308625, 0.19190911948680878, 0.8074774742126465]",dynasent_r1
I've been to at least 30.,neutral,neutral,True,neutral,"[4.297756458981894e-05, 0.8456270694732666, 0.15432989597320557]",dynasent_r1
This is an hour and a half of daydreaming .,neutral,neutral,True,neutral,"[0.016948018223047256, 0.9740455746650696, 0.009006408043205738]",sst_local
"If I wasn't a pussy, I would have told them that they're selfish, yuppie fuckheads.",negative,negative,True,negative,"[0.9838706254959106, 0.011949338018894196, 0.004179966636002064]",dynasent_r1
The only way this supernatural snore-fest could give anyone a case of the frights is if they were put to sleep by the movie and had a nightmare .,negative,negative,True,negative,"[0.9493936896324158, 0.04654034972190857, 0.004065954126417637]",sst_local
"There 's no denying the elaborateness of the artist 's conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .",negative,negative,True,negative,"[0.8995417952537537, 0.0929589793086052, 0.0074991630390286446]",sst_local
and Hubby got the Warm Chocolate Lava Cake with Chocolate Gelato instead of Vanilla Ice Cream.,neutral,neutral,True,neutral,"[0.00022509628615807742, 0.987828254699707, 0.011946681886911392]",dynasent_r1
I called ahead of time to make sure there was a seat available.,neutral,neutral,True,neutral,"[1.3211701116233598e-05, 0.981475830078125, 0.01851092092692852]",dynasent_r1
To go with the music they have fog machines and strobe lights.,neutral,neutral,True,neutral,"[0.0002606544003356248, 0.9678378701210022, 0.031901437789201736]",dynasent_r1
Our coffee was constantly topped off and the waitress was very attentive without being annoying.,positive,positive,True,positive,"[3.5447446862235665e-05, 2.6438574423082173e-05, 0.9999381303787231]",dynasent_r1
Scrumptious!!,positive,positive,True,positive,"[7.0518058237212244e-06, 9.552619303576648e-06, 0.9999834299087524]",dynasent_r1
"What could have become just another cautionary fable is allowed to play out as a clever , charming tale -- as pleasantly in its own way as its self-dramatizing characters .",positive,positive,True,positive,"[4.229964815749554e-06, 0.0031437338329851627, 0.9968519806861877]",sst_local
The salads were the best part of the meal.,positive,positive,True,positive,"[0.003927949815988541, 2.107118780259043e-05, 0.996051013469696]",dynasent_r1
"The movie has a soft , percolating magic , a deadpan suspense .",positive,positive,True,positive,"[1.3306510027177865e-06, 0.004218231420964003, 0.9957804679870605]",sst_local
"William Shatner , as a pompous professor , is the sole bright spot ...",neutral,neutral,True,neutral,"[0.20195446908473969, 0.550981342792511, 0.24706417322158813]",sst_local
Only issue is higher rates for any cleaning after a suspended (by us) appointment due to our being away for vacation.,negative,negative,True,negative,"[0.9972596168518066, 0.0021601608023047447, 0.0005801357328891754]",dynasent_r1
I know where I am making my next appointment!,positive,positive,True,positive,"[0.02336658164858818, 0.022931717336177826, 0.9537016153335571]",dynasent_r1
If you come with a larger party of 3 or 4 I would suggest getting two small combos rather than a large.,neutral,neutral,True,neutral,"[0.0001689504861133173, 0.9948582649230957, 0.00497283274307847]",dynasent_r1
Gave me a call to ask before they did anything and scheduled a time to pick me up from work when the car was completed.,neutral,neutral,True,neutral,"[9.303733531851321e-05, 0.8294571042060852, 0.1704498678445816]",dynasent_r1
We were SO over this dinner we grabbed our last beers and went out side.,negative,neutral,False,neutral,"[0.053321290761232376, 0.5720869898796082, 0.37459173798561096]",dynasent_r1
Love it when a place is fast food and doesn't taste like it.,positive,positive,True,positive,"[0.01385736558586359, 0.0003614220186136663, 0.9857811331748962]",dynasent_r1
Could be a Good place to chill with friends and the karaoke might not be as horrible as you would expect.,positive,positive,True,positive,"[3.456805643509142e-05, 0.003591663669794798, 0.99637371301651]",dynasent_r2
"I've been to some stores closer to the strip that tend to get a ""party crowd"" coming in to pick up their supplies for the night or vagrants looking for handouts.",negative,neutral,False,neutral,"[0.08769401907920837, 0.9028551578521729, 0.009450788609683514]",dynasent_r1
Nicely serves as an examination of a society in transition .,positive,positive,True,positive,"[7.117295126590761e-07, 0.001286684419028461, 0.9987126588821411]",sst_local
Next time I wouldn't order just because you can get seafood anywhere.,positive,negative,False,negative,"[0.7696936726570129, 0.19068282842636108, 0.039623476564884186]",dynasent_r1
I'd been ill and so waited until I felt better -- the last weekend the voucher was valid.,neutral,neutral,True,neutral,"[0.0007964395917952061, 0.9934597015380859, 0.005743866786360741]",dynasent_r1
"From the moment I  walked in,15 minutes late, I was thanked for choosing to patronize their salon.",positive,positive,True,positive,"[0.0001706304174149409, 0.0002398281212663278, 0.9995895028114319]",dynasent_r1
... as the story congeals you feel the pieces of the Star Wars saga falling into place in a way that makes your spine tingle with revelation and excitement .,positive,positive,True,positive,"[7.644856054866978e-07, 0.0011630657827481627, 0.9988362193107605]",sst_local
Despite its many infuriating flaws -- not the least of which is Amy 's self-absorbed personality -- Amy 's O 's honesty will win you over .,neutral,positive,False,positive,"[0.00018461974104866385, 0.010211789980530739, 0.9896035194396973]",sst_local
"As a singular character study , it 's perfect .",positive,positive,True,positive,"[1.9840256015868363e-07, 0.0004494500462897122, 0.9995502829551697]",sst_local
Lawrence preaches strictly to the converted .,neutral,neutral,True,neutral,"[0.02927670069038868, 0.620180070400238, 0.35054317116737366]",sst_local
just a basic cheese burger.,neutral,neutral,True,neutral,"[0.24482707679271698, 0.7356401085853577, 0.0195328276604414]",dynasent_r1
"Grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .",positive,positive,True,positive,"[6.546755685121752e-06, 0.002068757778033614, 0.9979246854782104]",sst_local
She doesn't give you numbers that you have to meet or tell you how you've messed up.,negative,negative,True,negative,"[0.8668034076690674, 0.09229491651058197, 0.04090159013867378]",dynasent_r1
Not even the Hanson Brothers can save it,negative,negative,True,negative,"[0.7537953853607178, 0.210795059800148, 0.03540956974029541]",sst_local
I booked the appointment for 12 sharp and she arrived at 1:15.,negative,negative,True,neutral,"[0.003179122693836689, 0.9247770309448242, 0.07204382121562958]",dynasent_r1
Good thing I had a Fandango gift card for the tickets.,positive,neutral,False,neutral,"[0.0019086214015260339, 0.8615725636482239, 0.13651880621910095]",dynasent_r1
Finally we got attention!,negative,positive,False,negative,"[0.7157504558563232, 0.14897838234901428, 0.13527117669582367]",dynasent_r1
