review,classification,prediction,match,classifier_decision,probabilities,source
The cast is so low-wattage that none of the characters comes off as big ... and the setting remains indistinct .,negative,negative,True,negative,"[0.9362580180168152, 0.058751460164785385, 0.004990415181964636]",sst_local
Rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .,positive,positive,True,positive,"[0.0009075587731786072, 0.1202453151345253, 0.8788471221923828]",sst_local
"Especially as my wife did not like to iron shirts, I did a poor job, and I always wanted a crisp starched shirt.",positive,negative,False,negative,"[0.8825154900550842, 0.11624296009540558, 0.00124153692740947]",dynasent_r1
There 's a disturbing ` Great White Hope ' undertone to The Other Side of Heaven that subtly undermines its message of Christian love and compassion .,neutral,negative,False,negative,"[0.9696614146232605, 0.026232142001390457, 0.004106431268155575]",sst_local
"Of course when I spoke to the owner Nathan, that's the first thing he looked for.",neutral,neutral,True,neutral,"[0.006664561107754707, 0.9110183715820312, 0.08231701701879501]",dynasent_r1
"We wanted Chris's company but did due diligence regardless, meeting with American Back Yards which sold us.",neutral,positive,False,positive,"[0.001391586265526712, 0.4114553928375244, 0.5871530771255493]",dynasent_r2
"Shamelessly sappy and , worse , runs away from its own provocative theme .",negative,negative,True,negative,"[0.9876199960708618, 0.01140324492007494, 0.0009767987066879869]",sst_local
A yarn that respects the Marvel version without becoming ensnared by it .,positive,positive,True,positive,"[0.00014723744243383408, 0.02830100804567337, 0.9715517163276672]",sst_local
With him my pool knowledge would be zero.,negative,neutral,False,neutral,"[0.2446911633014679, 0.6513838171958923, 0.10392507910728455]",dynasent_r1
One positive thing was the vanilla milkshake...,positive,positive,True,positive,"[0.0013040913036093116, 0.0005031070322729647, 0.9981928467750549]",dynasent_r1
`` Collateral Damage '' goes by the numbers and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief,negative,negative,True,negative,"[0.7386346459388733, 0.24723665416240692, 0.01412870828062296]",sst_local
They were out of many items in this case,neutral,negative,False,negative,"[0.9909181594848633, 0.006149019580334425, 0.002932896837592125]",dynasent_r2
First time ordering from this place (Tropicana/Fort Apache).,neutral,neutral,True,neutral,"[0.00011385531252017245, 0.9929785132408142, 0.006907597184181213]",dynasent_r1
"This time a different staff member accompanied us, and he was really expert at handling rude customers.",positive,negative,False,negative,"[0.4036502540111542, 0.2891385555267334, 0.3072112202644348]",dynasent_r2
My wife ordered pork belly but they didn't have it at 8:00 on a Saturday and there weren't many people.,negative,negative,True,negative,"[0.8201776742935181, 0.17270198464393616, 0.0071203745901584625]",dynasent_r2
A subtle variation on I Spit On Your Grave in which our purported heroine pathologically avenges a hatred for men .,neutral,neutral,True,neutral,"[0.47552186250686646, 0.48601874709129333, 0.038459427654743195]",sst_local
"Therefore, it's a convenient option for show-goers.",positive,positive,True,positive,"[2.907598354795482e-05, 0.0005100590060465038, 0.9994608759880066]",dynasent_r1
"Lanie 's professional success means she must be a failure at life , because she 's driven by ambition and Does n't Know How to Have Fun .",negative,negative,True,negative,"[0.761076033115387, 0.16997584700584412, 0.06894810497760773]",sst_local
"Barney has created a tour de force that is weird , wacky and wonderful .",positive,positive,True,positive,"[1.3513533758668927e-07, 0.00021084220497868955, 0.9997890591621399]",sst_local
It's was my job to grab lunch for the group.,neutral,neutral,True,neutral,"[0.001383237773552537, 0.993181049823761, 0.005435654893517494]",dynasent_r1
She had to sharpen the scissors to cut cleanly.,neutral,neutral,True,neutral,"[0.05882302299141884, 0.8948437571525574, 0.046333253383636475]",dynasent_r2
This place is far better with more variety.,positive,positive,True,positive,"[0.3114091157913208, 0.0022861456964164972, 0.6863048076629639]",dynasent_r1
Give him a call.,neutral,neutral,True,neutral,"[2.509327714506071e-05, 0.9465870261192322, 0.05338781327009201]",dynasent_r1
We chose a moderate level hike that consisted of 2.5 miles.,neutral,neutral,True,neutral,"[0.00029342412017285824, 0.9890064001083374, 0.010700130835175514]",dynasent_r1
NO SMOKING!!!!,neutral,neutral,True,neutral,"[0.006723823491483927, 0.8791617751121521, 0.11411447077989578]",dynasent_r1
"If I ever need anything plumbing-related, I will definitely contact Coyote Plumbing and Rooter.",positive,positive,True,positive,"[0.00492873415350914, 0.0618133470416069, 0.9332579970359802]",dynasent_r1
I will be sending my car back to these guys for as long as I own it.,positive,positive,True,positive,"[0.036527231335639954, 0.001319000031799078, 0.9621537923812866]",dynasent_r1
The only thing I remember was feeling underwhelmed by the bread.,negative,negative,True,negative,"[0.9966195821762085, 0.0017681026365607977, 0.0016123616369441152]",dynasent_r1
"One another note, another review says, ""If you're into young asian girls (and guys), this is the place to hang out.""",neutral,neutral,True,positive,"[0.003893857588991523, 0.15831513702869415, 0.8377910256385803]",dynasent_r1
We had great service and food last Saturday night.,positive,positive,True,positive,"[5.374934517021757e-06, 3.649497375590727e-05, 0.9999581575393677]",dynasent_r1
Decided to not go to my car dealer anymore for my oil change because they took too long.,negative,negative,True,negative,"[0.9504942893981934, 0.047846775501966476, 0.0016589652514085174]",dynasent_r1
"I accidentally ordered the wrong roll, but my server was kind enough to let me order something else that I would like more.",positive,positive,True,positive,"[0.010610266588628292, 0.007219471503049135, 0.9821702241897583]",dynasent_r1
Why in the world would you turn down a paying customer?,negative,negative,True,negative,"[0.3538741171360016, 0.31044846773147583, 0.33567744493484497]",dynasent_r1
"Too loud , too long and too frantic by half , Die Another Day suggests that the Bond franchise has run into a creative wall that 007 can not fly over , tunnel under or barrel through .",negative,negative,True,negative,"[0.9797017574310303, 0.018581924960017204, 0.0017163916490972042]",sst_local
"Monthly for 60 months after applying the $1,500 down payment, rebate and dropping the price to the advertised price of $22, 655 + 499.00 + 30.00 + plus taxes.",neutral,neutral,True,neutral,"[0.0011049993336200714, 0.9893779158592224, 0.009517068043351173]",dynasent_r1
I had the popcorn shrimp.,neutral,neutral,True,neutral,"[9.085507190320641e-05, 0.9901024103164673, 0.009806684218347073]",dynasent_r1
very clear,positive,neutral,False,neutral,"[0.008142705075442791, 0.6121758818626404, 0.37968137860298157]",dynasent_r2
"**Update**
I had my mechanic check out my car and there was no oil leak and/or transmission leak, so that means either 1.",neutral,neutral,True,neutral,"[0.0033723015803843737, 0.8172478675842285, 0.17937980592250824]",dynasent_r1
Not day old like the traditional..,neutral,neutral,True,neutral,"[0.006680397316813469, 0.9604624509811401, 0.03285718336701393]",dynasent_r1
Let me tell you about the girl who served us.,neutral,neutral,True,neutral,"[0.00016789503570180386, 0.9949616193771362, 0.004870458040386438]",dynasent_r1
"I will have you down for 6:00 just incase, and you can get back to us about whether the time works or not!",neutral,neutral,True,neutral,"[0.0001928208803292364, 0.9919986128807068, 0.007808598689734936]",dynasent_r1
It is located on the second floor that looks like a wooden Aladdin lamp.,neutral,neutral,True,neutral,"[0.0007877186289988458, 0.9908660054206848, 0.008346275426447392]",dynasent_r1
Schindler 's List it ai n't .,negative,negative,True,negative,"[0.7408095002174377, 0.22093656659126282, 0.03825392201542854]",sst_local
I used to make the house Italian dressing for my salad.,neutral,neutral,True,neutral,"[0.0011442608665674925, 0.9820045828819275, 0.016851142048835754]",dynasent_r2
"My friends and I (5 of us) dined at Gilley's on Friday night July 14, 2017.",neutral,neutral,True,neutral,"[5.908985622227192e-05, 0.9740246534347534, 0.025916239246726036]",dynasent_r1
"... perhaps the heaviest , most joyless movie ever made about giant dragons taking over the world .",negative,negative,True,negative,"[0.9656646251678467, 0.03284941986203194, 0.001485963468439877]",sst_local
I have used them twice for about 15 different pieces of clothing and gave very specific instructions as to which articles were to be dry clean only and which were to be laundered.,neutral,neutral,True,neutral,"[0.00035809556720778346, 0.9810463190078735, 0.018595613539218903]",dynasent_r1
Having the usual dinner conversation about what / where to eat.,neutral,neutral,True,neutral,"[0.00019435244030319154, 0.9923571348190308, 0.0074484930373728275]",dynasent_r1
Parking might get tight.,negative,negative,True,negative,"[0.9845273494720459, 0.005218880716711283, 0.010253776796162128]",dynasent_r1
We ate at the restaurant and had three separate edible dinners.,neutral,neutral,True,neutral,"[0.0021587638184428215, 0.9231131672859192, 0.0747280865907669]",dynasent_r2
I'd eat here weakly if it was in my budget to do so.,positive,negative,False,negative,"[0.34835344552993774, 0.3290623724460602, 0.32258424162864685]",dynasent_r1
"It tries too hard , and overreaches the logic of its own world .",negative,negative,True,negative,"[0.9810259938240051, 0.015627453103661537, 0.0033465439919382334]",sst_local
It was excellent because who doesn't love blaring music and microwaved food!,negative,negative,True,negative,"[0.6245269179344177, 0.005227277055382729, 0.3702458143234253]",dynasent_r2
There were 3 people at desks there who ALL IGNORED HER UNTIL SHE SPOKE UP!,negative,negative,True,negative,"[0.942111074924469, 0.04873393103480339, 0.009154978208243847]",dynasent_r1
Disney has always been hit-or-miss when bringing beloved kids ' books to the screen ... Tuck Everlasting is a little of both .,neutral,neutral,True,positive,"[0.0232028067111969, 0.24241575598716736, 0.7343814373016357]",sst_local
"Regardless of that, the food is delicious.",positive,positive,True,positive,"[2.2966562028159387e-05, 0.00011279586760792881, 0.9998642206192017]",dynasent_r1
Good for dipping.,positive,positive,True,positive,"[0.001320353359915316, 0.007731958292424679, 0.9909476637840271]",dynasent_r2
A film that is a portrait of grace in an imperfect world .,positive,positive,True,positive,"[6.63823084323667e-06, 0.004697607364505529, 0.9952957034111023]",sst_local
"Roger Michell , who did an appealing job directing Persuasion and Notting Hill in England , gets too artsy in his American debut .",positive,negative,False,negative,"[0.9741536974906921, 0.024193083867430687, 0.0016532277222722769]",sst_local
Flawed but worthy look at life in U.S. relocation camps .,neutral,positive,False,positive,"[0.001242892467416823, 0.09707476943731308, 0.9016823768615723]",sst_local
But that 's just the problem with it - the director has n't added enough of his own ingredients .,negative,negative,True,negative,"[0.9833980798721313, 0.014511956833302975, 0.002090010792016983]",sst_local
And yet another exchange today due to...issues.,negative,negative,True,negative,"[0.9737210869789124, 0.023803789168596268, 0.0024751191958785057]",dynasent_r1
They should have a buzzer or take down phone number to send a text.,negative,neutral,False,neutral,"[0.1974528431892395, 0.7908835411071777, 0.011663668788969517]",dynasent_r1
"Theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .",positive,positive,True,positive,"[0.0005758616607636213, 0.006150484085083008, 0.9932737350463867]",sst_local
I bought a pizza.,neutral,neutral,True,neutral,"[0.0009218986961059272, 0.9863618612289429, 0.0127162029966712]",dynasent_r2
Note that it can get a little cold in there during the fall and winter.,negative,neutral,False,negative,"[0.9666573405265808, 0.03132805973291397, 0.0020146567840129137]",dynasent_r1
The way she talked to the staff was beyond mind blowing.,negative,positive,False,positive,"[0.0037407383788377047, 0.0031826174817979336, 0.9930766820907593]",dynasent_r1
"Thank you, Eddie and Olivia for giving us such a positive ""spa shopping experience"" and your patience with us throughout the process. We lost your deposit fee when we were robbed.",positive,negative,False,negative,"[0.5583909153938293, 0.013556210324168205, 0.4280528426170349]",dynasent_r2
"The reason I found myself finally unmoved by this film , which is immaculately produced and has serious things to say , is that it comes across rather too plainly as allegory .",neutral,negative,False,negative,"[0.8176758289337158, 0.1694725751876831, 0.012851657345890999]",sst_local
I also had the Pork Soup Dumpling which was decent.,positive,neutral,False,positive,"[2.01777993424912e-06, 6.148748798295856e-05, 0.9999364614486694]",dynasent_r1
"The girl that took our picture, and I am so sorry I do not remember her name.",neutral,neutral,True,neutral,"[0.02885964885354042, 0.9498516321182251, 0.021288733929395676]",dynasent_r1
I had the steak and eggs medium.,neutral,neutral,True,neutral,"[0.00040192692540585995, 0.9951948523521423, 0.004403203725814819]",dynasent_r1
"Now that the buzz (pun totally intended) is that eating local honey helps with allergies, why not incorporate it into my every day diet??",positive,neutral,False,neutral,"[0.0016230171313509345, 0.5904492139816284, 0.4079277515411377]",dynasent_r1
It 's solid and affecting and exactly as thought-provoking as it should be .,positive,positive,True,positive,"[2.8420297439879505e-06, 0.0032750368118286133, 0.9967221617698669]",sst_local
Its save-the-planet message clashes with its crass marketing .,negative,negative,True,negative,"[0.8831629753112793, 0.10930351912975311, 0.00753351766616106]",sst_local
Even went out of their way to call another Dr. Office to get appointments bumped up so we could be seen at other doctor's office!!!,positive,positive,True,positive,"[0.0006055293488316238, 0.0007400840404443443, 0.9986543655395508]",dynasent_r1
They are deep fried I believe 3 times?,neutral,neutral,True,neutral,"[0.0014735980657860637, 0.9927459359169006, 0.005780430976301432]",dynasent_r1
"Just sad there is no store that is closer than 2,582 miles away (Orange County California) or 2,751 miles away (Summerlin, Nevada).",negative,negative,True,negative,"[0.9337118268013, 0.06146332621574402, 0.004824788775295019]",dynasent_r1
What 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world .,positive,positive,True,positive,"[4.329201692598872e-05, 0.015710731968283653, 0.9842459559440613]",sst_local
I asked for and I ICED SKINNY VANILLA LATTE !!!,neutral,positive,False,positive,"[0.03226235881447792, 0.24773544073104858, 0.7200021743774414]",dynasent_r1
"Normally, I would walk out due to the arrogance of the manager, but I am hungry, tired, and have little time, so I take the seat where I am directed, order.",negative,negative,True,negative,"[0.8854937553405762, 0.1052381694316864, 0.009268105030059814]",dynasent_r1
He had called a couple of other places to ask about prices and people only seemed annoyed by his call.,negative,negative,True,negative,"[0.9908299446105957, 0.007331714499741793, 0.0018383599817752838]",dynasent_r1
Through the gate we went to the Sandstone Quarry parking lot.,neutral,neutral,True,neutral,"[0.00011353376612532884, 0.9920551180839539, 0.00783136859536171]",dynasent_r1
"By the way, the guy that helped me the first time was still all into his iPad when I left.....",negative,neutral,False,neutral,"[0.28118154406547546, 0.3770762085914612, 0.34174224734306335]",dynasent_r1
What a delightful little tea/dessert spot.,positive,positive,True,positive,"[3.500223101582378e-06, 6.0157766711199656e-05, 0.9999363422393799]",dynasent_r2
Dealership.,neutral,neutral,True,neutral,"[0.0007570397574454546, 0.9948760867118835, 0.004366838838905096]",dynasent_r1
A minor picture with a major identity crisis -- it 's sort of true and it 's sort of bogus and it 's ho-hum all the way through .,negative,negative,True,negative,"[0.7253664135932922, 0.2645692229270935, 0.010064369067549706]",sst_local
Dawdles and drags when it should pop ; it does n't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,negative,negative,True,negative,"[0.961309552192688, 0.03610643744468689, 0.002584010362625122]",sst_local
And if The Hours wins ` Best Picture ' I just might .,positive,positive,True,positive,"[0.00880907941609621, 0.22366297245025635, 0.7675278782844543]",sst_local
"If you're looking for fine dining, this isn't your place.",negative,negative,True,negative,"[0.9886624217033386, 0.007014150265604258, 0.004323361907154322]",dynasent_r1
... In this incarnation its fizz is infectious .,positive,positive,True,positive,"[0.0011834532488137484, 0.012968946248292923, 0.9858476519584656]",sst_local
"It may be an easy swipe to take , but this Barbershop just does n't make the cut .",negative,negative,True,negative,"[0.9976555109024048, 0.0019554374739527702, 0.0003890240623150021]",sst_local
This charmless nonsense ensues amid clanging film references that make Jay and Silent Bob 's Excellent Adventure seem understated .,neutral,negative,False,negative,"[0.9767816066741943, 0.02148503065109253, 0.0017333724536001682]",sst_local
"I'd rather go to The Saloon where I can watch the Steelers/Pens in a festive, but not out of control atmosphere, and have a good time with my friends.",positive,neutral,False,neutral,"[0.2344292402267456, 0.47639474272727966, 0.28917595744132996]",dynasent_r1
"... Tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",neutral,positive,False,positive,"[1.556715233164141e-06, 0.0028355978429317474, 0.9971628785133362]",sst_local
Did I mention how moist the chicken was?,positive,positive,True,positive,"[5.5144872021628544e-05, 0.0023175901733338833, 0.9976271986961365]",dynasent_r1
Production companies be ware!,neutral,negative,False,negative,"[0.9838179349899292, 0.013319405727088451, 0.0028626746498048306]",dynasent_r1
I checked out around 5 other vintage shops in Cleveland on the same day and Flower Child kicked all the others in the rear.,positive,positive,True,positive,"[0.09215900301933289, 0.41102978587150574, 0.49681124091148376]",dynasent_r1
"If it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker 's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life 's urgent questions .",positive,positive,True,positive,"[0.0016566533595323563, 0.030638819560408592, 0.9677044749259949]",sst_local
If I Spy were funny -LRB- enough -RRB- or exciting -LRB- enough -RRB- then it would be fairly simple to forgive the financial extortion it 's trying to reap from the moviegoing public .,negative,negative,True,negative,"[0.9449254870414734, 0.04495203122496605, 0.010122469626367092]",sst_local
I knew immediately I had to find a new place.,negative,negative,True,negative,"[0.559781014919281, 0.4238797426223755, 0.016339216381311417]",dynasent_r1
The film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .,positive,positive,True,positive,"[3.0743620300199836e-05, 0.0002861080865841359, 0.999683141708374]",sst_local
"Trivial where it should be profound , and hyper-cliched where it should be sincere .",negative,negative,True,negative,"[0.9068251848220825, 0.07631003111600876, 0.01686481572687626]",sst_local
Can they get that stuff that turns the water purple?,neutral,neutral,True,neutral,"[0.035703063011169434, 0.9386265873908997, 0.025670375674962997]",dynasent_r1
A startling and fresh examination of how the bike still remains an ambiguous icon in Chinese society .,positive,positive,True,positive,"[8.484587851853576e-06, 0.012801306322216988, 0.9871901869773865]",sst_local
"Hell yeah, and that person was me.",positive,neutral,False,neutral,"[0.0058829463087022305, 0.941075325012207, 0.05304168537259102]",dynasent_r1
"A picture that extols the virtues of comradeship and community in a spunky , spirited fashion .",positive,positive,True,positive,"[2.5341759624097904e-07, 0.001563090831041336, 0.9984366297721863]",sst_local
"This film looks like it was produced in 1954 , shelved for 48 years , and repackaged for a 2002 audience .",negative,negative,True,negative,"[0.9248641133308411, 0.06470374763011932, 0.010432233102619648]",sst_local
They only speak Thai at the place.,neutral,neutral,True,neutral,"[0.0023902147077023983, 0.9941598176956177, 0.0034499410539865494]",dynasent_r2
"Yes, its hard when that buddy works another job and can't come but please call and let the client know.",negative,neutral,False,neutral,"[0.30511370301246643, 0.6843216419219971, 0.010564709082245827]",dynasent_r1
I am big fan of Arabic food so I was thrilled when Paramount opened close to our house.,positive,positive,True,positive,"[2.6252135285176337e-05, 0.001516995602287352, 0.9984567165374756]",dynasent_r1
The recording session is the only part of the film that is enlightening -- and how appreciative you are of this depends on your level of fandom .,neutral,neutral,True,neutral,"[0.02577579952776432, 0.8993021845817566, 0.07492203265428543]",sst_local
My husband and I came out to mesa to go to a concert at the Nile and figured we would get out there a little bit early to eat something before the show.,neutral,neutral,True,neutral,"[3.521535109030083e-05, 0.9805262684822083, 0.01943857967853546]",dynasent_r1
Showed up to the hotel and they are fully booked.,negative,negative,True,negative,"[0.8143340349197388, 0.17992514371871948, 0.005740833003073931]",dynasent_r1
"May I just add, don't criticize me.",neutral,neutral,True,neutral,"[0.08542051911354065, 0.7801918983459473, 0.1343875378370285]",dynasent_r2
Tortilla soup is essentially dressed up vegetable soup - don't bother.,negative,negative,True,negative,"[0.9944137334823608, 0.004813846666365862, 0.0007724051247350872]",dynasent_r1
"However, my friends and I all agreed it balanced out when it was actually food + show combo.",positive,neutral,False,neutral,"[0.0008385998080484569, 0.5138931274414062, 0.4852682650089264]",dynasent_r1
Then I was going to come back to her to frame my face with my hair dry.,neutral,neutral,True,neutral,"[0.0003781250270549208, 0.9919942617416382, 0.0076276096515357494]",dynasent_r1
Wish all service repairs went this way.,positive,positive,True,positive,"[0.003566869767382741, 0.004473844543099403, 0.9919592142105103]",dynasent_r1
What might have been a predictably heartwarming tale is suffused with complexity .,positive,positive,True,positive,"[0.0004451177082955837, 0.01086361426860094, 0.9886912107467651]",sst_local
"They have many coupons available on the app and in store, just ask about them. will you?",neutral,positive,False,positive,"[0.0068443710915744305, 0.47112831473350525, 0.522027313709259]",dynasent_r2
"More honest about Alzheimer 's disease , I think , than Iris .",positive,neutral,False,neutral,"[0.060130201280117035, 0.48749426007270813, 0.452375590801239]",sst_local
"When I got there ,I walked into the dealer and was asked if I needed anything.",neutral,neutral,True,neutral,"[0.0005618565483018756, 0.898912250995636, 0.10052591562271118]",dynasent_r1
Binoche and Magimel are perfect in these roles .,positive,positive,True,positive,"[3.349203325342387e-05, 0.004072124604135752, 0.9958944320678711]",sst_local
The Transporter is as lively and as fun as it is unapologetically dumb,positive,positive,True,positive,"[0.10876212269067764, 0.22461001574993134, 0.6666278839111328]",sst_local
I decided to give Noble Carpet Cleaning a try because it was possible that they might provide good service.,neutral,neutral,True,neutral,"[0.00034035107819363475, 0.5258155465126038, 0.47384411096572876]",dynasent_r2
Room service made up bed without a fitted sheet.,negative,negative,True,negative,"[0.8451287746429443, 0.09409810602664948, 0.06077312305569649]",dynasent_r1
The film starts out as competent but unremarkable ... and gradually grows into something of considerable power .,positive,positive,True,positive,"[1.649638215894811e-05, 0.020256569609045982, 0.9797269105911255]",sst_local
"Windtalkers blows this way and that , but there 's no mistaking the filmmaker in the tall grass , true to himself .",positive,positive,True,positive,"[0.0017465343698859215, 0.31321409344673157, 0.6850393414497375]",sst_local
"On top of that, they charged me an absurdly low price.",positive,positive,True,positive,"[0.008825805969536304, 0.000495636195410043, 0.9906784892082214]",dynasent_r1
My mom ordered tilapia that came with crab meat and mushrooms on top.,neutral,neutral,True,neutral,"[0.0001046381366904825, 0.9913641214370728, 0.008531174622476101]",dynasent_r1
"Its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .",positive,positive,True,positive,"[1.4795141396461986e-05, 0.008933976292610168, 0.9910513162612915]",sst_local
"Just make sure you warn any skittish guests that the gazebo is right next to the party pool, and even though they will turn down the music a bit, you will still be able to hear hooting and hollering, and the latest obnoxious radio hits.",negative,negative,True,negative,"[0.9889533519744873, 0.0077452766709029675, 0.003301369957625866]",dynasent_r1
The service  was great though.,positive,positive,True,positive,"[3.569717955542728e-05, 0.00010021981142926961, 0.9998641014099121]",dynasent_r1
2015 - decent experience.,positive,neutral,False,positive,"[7.383853699138854e-06, 0.001545296865515411, 0.9984473586082458]",dynasent_r1
"We had to take our pup to the vet, and on our return when we were pulling into our driveway, we noticed he was done and our neighbor had grabbed our washer to wash her front patio!",negative,neutral,False,neutral,"[0.17443735897541046, 0.6589701175689697, 0.16659246385097504]",dynasent_r1
On 09/06/2016 I placed an order over the phone to go for my husband to pick up once he got off work.,neutral,neutral,True,neutral,"[0.0002571676450315863, 0.9910178184509277, 0.008725004270672798]",dynasent_r1
You need to get a SIM card and get it programmed for international.,neutral,neutral,True,neutral,"[0.0011084930738434196, 0.9951926469802856, 0.00369891501031816]",dynasent_r1
"-LRB- It 's -RRB- difficult to get beyond the overall blandness of American Chai , despite its likable performances and refreshingly naive point of view .",negative,negative,True,negative,"[0.6900920271873474, 0.25742220878601074, 0.052485764026641846]",sst_local
The drinks on the menu are pretty cheap though.,positive,positive,True,positive,"[0.0031730961054563522, 0.001691056415438652, 0.9951358437538147]",dynasent_r1
"I mean not just 1 book, but about 8 huge designer books loaded with samples.",positive,neutral,False,neutral,"[0.0017073405906558037, 0.9760798811912537, 0.022212736308574677]",dynasent_r1
"Maybe it 's asking too much , but if a movie is truly going to inspire me , I want a little more than this .",negative,negative,True,negative,"[0.997329831123352, 0.0017388573614880443, 0.0009313208283856511]",sst_local
"It 's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .",positive,positive,True,positive,"[0.0009209868730977178, 0.17541196942329407, 0.823667049407959]",sst_local
The meals came out fast.,positive,positive,True,positive,"[4.18638410337735e-05, 8.40021384647116e-05, 0.9998741149902344]",dynasent_r2
"Although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard Jason fans or those who can take a good joke .",negative,negative,True,negative,"[0.8200398087501526, 0.1744227409362793, 0.005537454504519701]",sst_local
The shop I used in Scottsdale also does an inspection for free because they care about their customers.,positive,positive,True,positive,"[0.0020935942884534597, 0.00047237248509190977, 0.9974339604377747]",dynasent_r1
Alle Speisen sind sehr schmackhaft und nicht teuer.,neutral,positive,False,neutral,"[0.004053139593452215, 0.9791517853736877, 0.01679508574306965]",dynasent_r1
"The level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .",positive,positive,True,positive,"[0.00010959841165458784, 0.0008104066946543753, 0.9990800619125366]",sst_local
"None of this violates the letter of Behan 's book , but missing is its spirit , its ribald , full-throated humor .",negative,neutral,False,neutral,"[0.20971304178237915, 0.7787617444992065, 0.011525217443704605]",sst_local
Those who managed to avoid the Deconstructionist theorizing of French philosopher Jacques Derrida in college can now take an 85-minute brush-up course with the documentary Derrida .,negative,neutral,False,positive,"[0.002950966125354171, 0.03836900740861893, 0.9586800932884216]",sst_local
Suffocated at conception by its Munchausen-by-proxy mum .,negative,negative,True,negative,"[0.9869794845581055, 0.01159543264657259, 0.001425019814632833]",sst_local
"In December, I was going through the process of a BK and called around to Findlay Toyota and Findlay Honda, who would not work with me until the BK was discharged and even then it was slim guarantee.",negative,negative,True,negative,"[0.9747387170791626, 0.024132411926984787, 0.001128869829699397]",dynasent_r1
"A sad , superior human comedy played out on the back roads of life .",positive,positive,True,positive,"[0.004825934302061796, 0.09995821863412857, 0.8952158689498901]",sst_local
The film makes a strong case for the importance of the musicians in creating the Motown sound .,positive,positive,True,positive,"[2.4891598513931967e-05, 0.031541403383016586, 0.9684336185455322]",sst_local
"2 things that keep this sushi-lover coming back regularly... Quality sushi, and affordable prices. This places has a shortage on both aforementioned details.",negative,negative,True,negative,"[0.42921850085258484, 0.29922306537628174, 0.27155840396881104]",dynasent_r2
Just a word a caution Yelpers: the two baked goods mentioned above sell like hot cakes.,positive,positive,True,positive,"[0.10026481747627258, 0.15898941457271576, 0.7407457828521729]",dynasent_r1
I have never seen any place ever treat customers the way this place does.,neutral,negative,False,positive,"[0.007411518134176731, 0.005989102181047201, 0.986599326133728]",dynasent_r1
"As a revenge thriller , the movie is serviceable , but it does n't really deliver the delicious guilty pleasure of the better film versions .",negative,neutral,False,neutral,"[0.069947749376297, 0.9082862734794617, 0.02176598645746708]",sst_local
"My oh my , is this an invigorating , electric movie .",positive,positive,True,positive,"[1.043202928485698e-06, 0.0005770707502961159, 0.9994218349456787]",sst_local
A wildly funny prison caper .,positive,positive,True,positive,"[2.28633543883916e-05, 0.0038920575752854347, 0.9960850477218628]",sst_local
"The one downside is that you often have to wait for a table, especially if you want to sit outside.",negative,neutral,False,negative,"[0.9978480339050293, 0.0009503383189439774, 0.001201633014716208]",dynasent_r1
"($20 per person) Other than that, the restaurant was very big and the servers were quick to clean up our plates.",positive,positive,True,positive,"[1.5405794329126365e-05, 0.00011275359429419041, 0.9998718500137329]",dynasent_r1
Vile and tacky are the two best adjectives to describe Ghost Ship .,negative,negative,True,negative,"[0.9965717792510986, 0.0011597011471167207, 0.002268513198941946]",sst_local
He had his shoes ON TOP OF THE TABLE!,negative,negative,True,negative,"[0.7480851411819458, 0.24785463511943817, 0.0040602614171803]",dynasent_r1
Last week I was in at 1:30 in the afternoon.,neutral,neutral,True,neutral,"[0.001727004535496235, 0.9450740814208984, 0.053198959678411484]",dynasent_r1
Worth the extra few minutes drive to Royal Oak where LOTS of other food businesses are thriving.,positive,positive,True,positive,"[0.0008380633080378175, 0.006451418623328209, 0.9927104711532593]",dynasent_r1
"A sweet-natured reconsideration of one of San Francisco 's most vital , if least widely recognized , creative fountainheads .",positive,positive,True,positive,"[3.4016706194961444e-05, 0.024118566885590553, 0.9758474230766296]",sst_local
The woman said I don't know what to tell the angry man in the store,neutral,negative,False,negative,"[0.9605979323387146, 0.03441915288567543, 0.004982931539416313]",dynasent_r2
A pleasant enough comedy that should have found a summer place .,positive,positive,True,positive,"[0.05344923958182335, 0.17106366157531738, 0.7754870653152466]",sst_local
An impressive if flawed effort that indicates real talent .,positive,positive,True,positive,"[3.1388684874400496e-05, 0.007125612813979387, 0.9928430318832397]",sst_local
