review,classification,prediction,match,classifier_decision,probabilities,source
Usually they tell you how he did & provide a little report card.,neutral,neutral,True,neutral,"[0.002462104894220829, 0.9736310243606567, 0.02390688844025135]",dynasent_r1
4 star is too little for the place,positive,negative,False,negative,"[0.5158354043960571, 0.048016857355833054, 0.4361477196216583]",dynasent_r2
"This romantic thriller is steeped in the atmosphere of wartime England , and ably captures the speech patterns , moral codes and ideals of the 1940s .",positive,positive,True,positive,"[0.00017761983326636255, 0.008227642625570297, 0.9915946125984192]",sst_local
"The server came, didn't bother asking us if it was our first time there or if we wanted any recommendations.",negative,negative,True,negative,"[0.9952353835105896, 0.0008766744867898524, 0.0038880256470292807]",dynasent_r1
Fisher has bared his soul and confronted his own shortcomings here in a way ... that feels very human and very true to life .,positive,positive,True,positive,"[7.443311187671497e-05, 0.0024811287876218557, 0.9974443912506104]",sst_local
The best thing about Cowtastic was the variety of toppings they offered for their frozen yogurt sundaes.,positive,positive,True,positive,"[0.0011294459691271186, 0.00011268084199400619, 0.9987579584121704]",dynasent_r1
"Come here looking for traditional Korean BBQ with all of the fixings, and leave with a sack of Mall food.",negative,negative,True,negative,"[0.9567446708679199, 0.029965423047542572, 0.013289851136505604]",dynasent_r2
"I was extremely furious, but given my inherent kind and calm demeanor I swallowed a globus pharingys seething with rage and resentment and slapped a smile on my face so to speak.",negative,negative,True,negative,"[0.9900220036506653, 0.001868219580501318, 0.008109702728688717]",dynasent_r1
A predictable and stereotypical little B-movie .,negative,negative,True,negative,"[0.8950087428092957, 0.10318993777036667, 0.0018013211665675044]",sst_local
"The picture , scored by a perversely cheerful Marcus Miller accordion\/harmonica\/banjo abomination , is a monument to bad in all its florid variety .",negative,negative,True,negative,"[0.9476943016052246, 0.05028115585446358, 0.002024443820118904]",sst_local
I've eaten here multiple times and the food to me is the reverse of wonderful.,negative,negative,True,negative,"[0.9968112111091614, 0.0004107634595129639, 0.0027780344244092703]",dynasent_r2
"A turgid little history lesson , humourless and dull .",negative,negative,True,negative,"[0.9935168027877808, 0.006108402740210295, 0.0003748096351046115]",sst_local
"A distant , even sterile , yet compulsively watchable look at the sordid life of Hogan 's Heroes star Bob Crane .",positive,neutral,False,positive,"[0.027558406814932823, 0.4515875279903412, 0.5208540558815002]",sst_local
"I had a 2 enchilada combo, my husband had a burrito and we also ordered chips, salsa & guacamole with 1 soda.",neutral,neutral,True,neutral,"[0.00047630377230234444, 0.979674756526947, 0.019848905503749847]",dynasent_r1
I always get a gel mani/pedi.,neutral,neutral,True,neutral,"[0.0006388251204043627, 0.9706539511680603, 0.02870715968310833]",dynasent_r1
"perfectly enjoyable , instantly forgettable , nothing to write home about .",neutral,neutral,True,positive,"[0.315530002117157, 0.33208465576171875, 0.35238534212112427]",sst_local
"We set up limo for the weekend, VIP for clubs on Friday and Saturday, and we set up VIP pool party for Saturday.",neutral,neutral,True,neutral,"[0.00027200960903428495, 0.9600747227668762, 0.039653245359659195]",dynasent_r1
"However, she was nice enough to see if the cook was able to make it anyway.",positive,positive,True,positive,"[0.000887768401298672, 0.049802858382463455, 0.9493093490600586]",dynasent_r1
"If you are looking to score credit cards, room keys, a couple of laptops, and even a bag of dirty underwear, the darkened unmonitored premises of the St. Tropez hotel is the place for you!",positive,negative,False,negative,"[0.9632343053817749, 0.011209767311811447, 0.02555595152080059]",dynasent_r1
"My only complaint would be the cost of parts, and the poor design.",negative,negative,True,negative,"[0.9992750287055969, 9.57952652242966e-05, 0.0006292309844866395]",dynasent_r1
"If you like disorder and chaos, then this clean hotel is not for you.",positive,negative,False,positive,"[0.35500383377075195, 0.09639636427164078, 0.5485998392105103]",dynasent_r2
A sensitive and expertly acted crowd-pleaser that is n't above a little broad comedy and a few unabashedly sentimental tears .,positive,positive,True,positive,"[0.00022007510415278375, 0.002400475786998868, 0.9973794221878052]",sst_local
It might as well have been Problem Child IV .,negative,negative,True,negative,"[0.5408758521080017, 0.4467361569404602, 0.012387961149215698]",sst_local
Cold food and they combined two separate orders in one large container and acted like they did me a favor.,positive,negative,False,negative,"[0.9978734254837036, 0.00010738318087533116, 0.002019112929701805]",dynasent_r1
We only stopped here because there was no where else to go.,negative,negative,True,negative,"[0.8357011675834656, 0.1589236557483673, 0.005375143140554428]",dynasent_r2
"There are times when A Rumor of Angels plays like an extended episode of Touched by an Angel -- a little too much dancing , a few too many weeping scenes -- but I liked its heart and its spirit .",positive,positive,True,positive,"[0.007649675011634827, 0.1754775047302246, 0.816872775554657]",sst_local
Note it can be noisy.,negative,negative,True,negative,"[0.9983748197555542, 0.00027466946630738676, 0.0013505234383046627]",dynasent_r1
As a randy film about sexy people in gorgeous places being pushed and pulled -LRB- literally and figuratively -RRB- by desire ... -LRB- Sex and Lucía -RRB- makes for an arousing good time .,positive,positive,True,positive,"[0.00013282590953167528, 0.0018198894103989005, 0.9980473518371582]",sst_local
It 's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins .,negative,negative,True,negative,"[0.949822723865509, 0.04820206016302109, 0.0019752676598727703]",sst_local
"AMAZING AND CHEAP
Thank you Yelp for introducing this place to me.",positive,positive,True,positive,"[0.0015168457757681608, 9.309621236752719e-05, 0.9983900785446167]",dynasent_r1
Shitty!,negative,negative,True,negative,"[0.9992098808288574, 0.0002570956130512059, 0.0005330691928975284]",dynasent_r1
You would not have to twist my arm to make me come here again.,positive,positive,True,negative,"[0.5008662343025208, 0.03432077914476395, 0.4648130536079407]",dynasent_r2
Yesterdays nurse and doc were fast and friendly but did not waste our time.,positive,positive,True,positive,"[0.0008232311811298132, 3.763900531339459e-05, 0.9991390705108643]",dynasent_r1
Oh did I mention that it's buttered greasily too?,negative,negative,True,positive,"[0.007350744213908911, 0.24197576940059662, 0.7506734728813171]",dynasent_r1
"Movies like this are selling the old European candor , the old wink of ` bold ' revelation .",neutral,neutral,True,neutral,"[0.023598147556185722, 0.6737682223320007, 0.3026335835456848]",sst_local
"That Zhang would make such a strainingly cute film -- with a blind orphan at its center , no less -- indicates where his ambitions have wandered .",positive,negative,False,negative,"[0.9479323625564575, 0.05104166641831398, 0.0010259802220389247]",sst_local
It came in a glass skull.,neutral,neutral,True,neutral,"[0.0010001739719882607, 0.9807227253913879, 0.018277136608958244]",dynasent_r1
Everything wrong with the American diet can be found here.,negative,negative,True,negative,"[0.8663310408592224, 0.07718595117330551, 0.056482989341020584]",dynasent_r1
Or me sliding him 2 green chips and him playing.,neutral,neutral,True,neutral,"[0.0013069494161754847, 0.979622483253479, 0.019070537760853767]",dynasent_r1
"They just buy the raw materials there, dye it in the U.S., and then THAT gets shipped to Liliput Hats.",neutral,neutral,True,neutral,"[0.0009962177136912942, 0.9769468903541565, 0.022056935355067253]",dynasent_r1
I was sitting in my vehicle following the instructions on the screen.,neutral,neutral,True,neutral,"[0.0008580717840231955, 0.9784113168716431, 0.020730599761009216]",dynasent_r1
The food was good and the prices were beyond fair.,positive,positive,True,positive,"[0.0003762448322959244, 2.5088129405048676e-05, 0.9995986819267273]",dynasent_r1
"I'll admit, I consider myself a beer snob.",neutral,neutral,True,neutral,"[0.0018534109694883227, 0.9770769476890564, 0.021069662645459175]",dynasent_r1
"My husband's burrito came with black beans, mushy white rice, pico, sour cream, and of course carne.",neutral,neutral,True,neutral,"[0.00185830844566226, 0.9763210415840149, 0.02182064764201641]",dynasent_r1
The hot pot is not what we thought (no crispy rice).,negative,negative,True,negative,"[0.9762095808982849, 0.022334475070238113, 0.001455993391573429]",dynasent_r1
Anthony's across the street has great breakfast fo nascent prices and excellent service.,positive,positive,True,positive,"[0.005624011624604464, 0.00039383297553285956, 0.9939821362495422]",dynasent_r1
... the last time I saw a theater full of people constantly checking their watches was during my SATs .,negative,negative,True,negative,"[0.9451314806938171, 0.050506431609392166, 0.004362083971500397]",sst_local
Myself and three other friends came here on a Sunday.,neutral,neutral,True,neutral,"[0.00038976152427494526, 0.9645821452140808, 0.035028066486120224]",dynasent_r1
"Intriguing and beautiful film , but those of you who read the book are likely to be disappointed .",positive,positive,True,positive,"[0.3314144015312195, 0.31956085562705994, 0.3490247130393982]",sst_local
"They told me that my struts were going to completely go out within the next hundred or so miles, which stressed me out because they quoted me $600 actually around what a typical shop charges however...a year or so later (20,000 miles) the struts held up just fine.",negative,positive,False,positive,"[0.4311836361885071, 0.030699340626597404, 0.5381170511245728]",dynasent_r1
Britany sounded very sweet on the phone when I booked my appt for a Groupon haircut and deep condition.,positive,positive,True,positive,"[0.0003096491564065218, 0.007809359114617109, 0.9918809533119202]",dynasent_r1
I was looking to try a new Mexican food restaurant and someone had referred me to this place.,neutral,neutral,True,neutral,"[0.00027117537683807313, 0.8987592458724976, 0.10096954554319382]",dynasent_r1
Although I usually stop at a different location I was in the area and decided to stop at this  one.,neutral,neutral,True,neutral,"[0.00022211337636690587, 0.9241156578063965, 0.07566218823194504]",dynasent_r2
Ordered the Large Boston pizza special.,neutral,neutral,True,neutral,"[0.0005518003599718213, 0.9717033505439758, 0.02774485945701599]",dynasent_r1
"You wo n't believe much of it , but you will laugh at the audacity , at the who 's who casting and the sheer insanity of it all .",neutral,positive,False,neutral,"[0.04561624675989151, 0.5124924182891846, 0.44189131259918213]",sst_local
"After they killed off happy hour, the value factor wore off and the feeling wasn't the same.  We hate this place now.",negative,negative,True,negative,"[0.9993056058883667, 0.00010072295845020562, 0.0005935583030804992]",dynasent_r2
"Overall: 
I must say if my kids ever need to jave surgery again...",neutral,neutral,True,neutral,"[0.004932754207402468, 0.5294708013534546, 0.465596467256546]",dynasent_r1
The one positive was that the chicken fried rice was delicious!,positive,positive,True,positive,"[0.0010150958551093936, 2.1030275092925876e-05, 0.9989638328552246]",dynasent_r1
He put it together without asking if it was together or separate.,negative,negative,True,negative,"[0.8931741714477539, 0.09181871265172958, 0.01500703301280737]",dynasent_r1
Energetic and boldly provocative .,positive,positive,True,positive,"[0.0003139456966891885, 0.01315354648977518, 0.98653244972229]",sst_local
Hope things change so il want to come back.,negative,negative,True,negative,"[0.8368207812309265, 0.060620106756687164, 0.10255909711122513]",dynasent_r1
The situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .,negative,negative,True,negative,"[0.9808288216590881, 0.018010050058364868, 0.0011612176895141602]",sst_local
"Even as lame horror flicks go , this is lame .",negative,negative,True,negative,"[0.9977589845657349, 0.0010398452868685126, 0.0012012490769848228]",sst_local
Too lazy to take advantage of its semi-humorous premise .,negative,negative,True,negative,"[0.9847297072410583, 0.014897688291966915, 0.00037258461816236377]",sst_local
It is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .,positive,positive,True,positive,"[0.00011864465341204777, 0.001231157104484737, 0.9986501336097717]",sst_local
Took my truck to AAA automotive.,positive,neutral,False,neutral,"[0.001215641270391643, 0.9848559498786926, 0.0139284273609519]",dynasent_r1
A monster combat thriller as impersonal in its relentlessness as the videogame series that inspired it .,negative,negative,True,negative,"[0.5599644184112549, 0.4027569890022278, 0.037278562784194946]",sst_local
"Leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness .",negative,negative,True,negative,"[0.8751189112663269, 0.12249060720205307, 0.002390440320596099]",sst_local
"They have comfy seats for your wait, though.",positive,positive,True,positive,"[0.02411874197423458, 0.0031261842232197523, 0.9727550745010376]",dynasent_r1
"The cold and dreary weather is a perfect metaphor for the movie itself , which contains few laughs and not much drama .",negative,negative,True,negative,"[0.9857550859451294, 0.013547070324420929, 0.0006978872697800398]",sst_local
The combination of an old injury to my tail bone and going through labor gave me limitations at the gym and in everyday life.,negative,neutral,False,neutral,"[0.3386756479740143, 0.6477201581001282, 0.013604237698018551]",dynasent_r1
You might not buy the ideas .,negative,neutral,False,neutral,"[0.09123285114765167, 0.8868677616119385, 0.021899357438087463]",sst_local
"As the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .",positive,positive,True,positive,"[0.00013799279986415058, 0.0020792789291590452, 0.9977827668190002]",sst_local
Even die-hard fans of Japanese animation ... will find this one a challenge .,negative,negative,True,negative,"[0.7603662014007568, 0.22729720175266266, 0.012336536310613155]",sst_local
"Sure , it 's more of the same , but as the film proves , that 's not always a bad thing .",neutral,positive,False,positive,"[0.0009363400749862194, 0.01376984640955925, 0.9852938055992126]",sst_local
We asked the waiter when those would be coming out.,neutral,neutral,True,neutral,"[0.001955461222678423, 0.9867759346961975, 0.011268560774624348]",dynasent_r1
We are local north Olmsted resident .,neutral,neutral,True,neutral,"[0.00045888617751188576, 0.973422110080719, 0.026119044050574303]",dynasent_r1
The only downside to this place is the parking.,negative,negative,True,negative,"[0.9924697279930115, 0.0006385209271684289, 0.00689172325655818]",dynasent_r1
Some of their protein options are great.,positive,positive,True,positive,"[0.00024609305546619, 3.2028074201662093e-05, 0.9997218251228333]",dynasent_r2
"She responded with, yeah.",neutral,neutral,True,neutral,"[0.0020998134277760983, 0.9717934727668762, 0.026106728240847588]",dynasent_r1
"Try the Clevelander, you WILL thank me!",positive,positive,True,positive,"[0.0007077241316437721, 0.0002746057871263474, 0.999017596244812]",dynasent_r1
"Although they do have tables, it's less of a sit down place and more of a grab and go type of thing.",neutral,neutral,True,neutral,"[0.009450404904782772, 0.9694371819496155, 0.02111244574189186]",dynasent_r1
I split the beans in the ground.,neutral,neutral,True,neutral,"[0.0013229004107415676, 0.9798636436462402, 0.018813440576195717]",dynasent_r2
Entrees are too much.,negative,negative,True,negative,"[0.9990289211273193, 0.0001998573134187609, 0.0007712975493632257]",dynasent_r2
"Anyway, the atmosphere of the new location is nice.",positive,positive,True,positive,"[4.807500590686686e-05, 5.597626659437083e-05, 0.9998959302902222]",dynasent_r1
I ended up going to the pro store at town square and the girl picked three great colors for me!,positive,positive,True,positive,"[0.00012319664529059082, 0.0005592306260950863, 0.9993176460266113]",dynasent_r1
They have a big parking lot in the strip area.,positive,neutral,False,neutral,"[0.0005258896271698177, 0.9296364784240723, 0.06983762234449387]",dynasent_r1
The film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm,positive,positive,True,positive,"[0.0020576436072587967, 0.05623386427760124, 0.9417085647583008]",sst_local
The gnocchi was simply suburb as was the pizza with truffles.,positive,positive,True,positive,"[0.0007981116068549454, 0.0001064575626514852, 0.9990954399108887]",dynasent_r1
"They came out to look at the fountain, determined it needed a new pump, electrical outlet repair and a new leveler (exactly what we had determined needed repair).",neutral,neutral,True,neutral,"[0.00031624757684767246, 0.9283584356307983, 0.07132525742053986]",dynasent_r1
has a plot full of twists upon knots ... and a nonstop parade of mock-Tarantino scuzbag types that starts out clever but veers into overkill .,negative,negative,True,negative,"[0.7860450148582458, 0.20974774658679962, 0.004207188729196787]",sst_local
My eyeglasses have a lot of attributes to them.,neutral,positive,False,positive,"[0.004340893588960171, 0.2430935502052307, 0.7525655627250671]",dynasent_r2
I ordered the Ginger Cosmo and I'd say I'd definitely not order that off the menu again.,negative,negative,True,negative,"[0.9984970092773438, 0.00028308326727710664, 0.001219908706843853]",dynasent_r1
Is this progress ?,negative,neutral,False,neutral,"[0.059339988976716995, 0.9170787930488586, 0.023581208661198616]",sst_local
In-N-Out Burger is a huge letdown.,negative,negative,True,negative,"[0.9990814924240112, 0.00022449508833233267, 0.0006940338644199073]",dynasent_r2
Especially that redhead,neutral,neutral,True,neutral,"[0.14304229617118835, 0.6988062262535095, 0.15815146267414093]",dynasent_r1
The film is really not so much bad as bland .,negative,negative,True,negative,"[0.9658795595169067, 0.03267774358391762, 0.0014427449787035584]",sst_local
"The wonderful store manager there got on the phone with the warranty people and come to find out our after market warranty can only be taken care of at a Hyundai dealer... after discussing with the warranty manager about Henderson Hyundai's refusal unless we pay and their awful customer service, the he gave the ok for us to be covered at Tire works.",positive,positive,True,positive,"[0.0035062357783317566, 0.007955311797559261, 0.9885385036468506]",dynasent_r1
"Engrossing and affecting , if ultimately not quite satisfying .",neutral,neutral,True,positive,"[0.0022470273543149233, 0.27086496353149414, 0.7268880009651184]",sst_local
The only thing in Pauline and Paulette that you have n't seen before is a scene featuring a football field-sized Oriental rug crafted out of millions of vibrant flowers .,negative,neutral,False,neutral,"[0.00960889458656311, 0.8558177947998047, 0.1345733404159546]",sst_local
"If you think that Jennifer Lopez has shown poor judgment in planning to marry Ben Affleck , wait till you see Maid in Manhattan .",negative,neutral,False,neutral,"[0.3345116972923279, 0.3489376902580261, 0.3165506422519684]",sst_local
I did n't believe for a moment in these villains or their plot .,negative,negative,True,negative,"[0.9947394728660583, 0.004811853636056185, 0.000448704871814698]",sst_local
On the upside there was a play area so the kids were happy in the end.,positive,positive,True,positive,"[0.0002915634831879288, 8.39414497022517e-05, 0.999624490737915]",dynasent_r1
"We were excited to try this place out given the press, and the owners' backgrounds.",positive,positive,True,positive,"[0.0006049835938028991, 0.11629395931959152, 0.8831010460853577]",dynasent_r1
Much better service!,positive,positive,True,positive,"[0.0008797834161669016, 0.0001663166913203895, 0.9989538192749023]",dynasent_r1
"My honey and I, in a moment of Mexican food desperation, stopped by Abuelo's because we've heard good things.",positive,neutral,False,neutral,"[0.0021709345746785402, 0.6437975168228149, 0.3540315628051758]",dynasent_r1
"Besides , real movie producers are n't this nice .",neutral,negative,False,negative,"[0.5775947570800781, 0.051192451268434525, 0.37121275067329407]",sst_local
"Katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of Meeropol entertaining his children to create his song history , but most powerful of all is the song itself",positive,positive,True,positive,"[0.0002652430848684162, 0.03326740115880966, 0.9664673209190369]",sst_local
"If all of these things and more sound irresistible to you as the vulnerable, walking money bag that you are to ASU, then Vista Del Sol is the place for you!",positive,positive,True,positive,"[0.004745526239275932, 0.0009870337089523673, 0.9942674040794373]",dynasent_r1
They also had these game systems on the tables.,positive,neutral,False,neutral,"[0.0011488583404570818, 0.9801656007766724, 0.018685532733798027]",dynasent_r1
Saw doctor Klimas with my 5th grader.,neutral,neutral,True,neutral,"[0.0005448428564704955, 0.9664297103881836, 0.033025432378053665]",dynasent_r1
"`` My god , I 'm behaving like an idiot ! ''",neutral,negative,False,negative,"[0.6675348877906799, 0.3233632743358612, 0.009101889096200466]",sst_local
It however is not all you can eat.,negative,neutral,False,neutral,"[0.48664596676826477, 0.5023999810218811, 0.010954033583402634]",dynasent_r1
The shuttles only go to the Whynn Hotel Resort and to the Caesar's Palace Forum Shops. I didn't like that limitation.,negative,negative,True,negative,"[0.9991205334663391, 0.00013538483472075313, 0.0007440501358360052]",dynasent_r2
"For me, the best part about this hotel is that there is NO CASINO and it is a NO-SMOKING hotel.",positive,positive,True,positive,"[0.0029249205254018307, 0.0008892163750715554, 0.996185839176178]",dynasent_r1
Called and asked about prices.,neutral,neutral,True,neutral,"[0.0013354934053495526, 0.9838981032371521, 0.014766432344913483]",dynasent_r1
We recently moved to this part of town and there are just too many local joints to waste time or money on a bad one.,negative,negative,True,positive,"[0.08787943422794342, 0.30899161100387573, 0.6031290292739868]",dynasent_r1
"Led by Griffin 's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material .",positive,positive,True,positive,"[2.4824683350743726e-05, 0.0008284974610432982, 0.9991466999053955]",sst_local
It wo n't rock any boats but is solid meat-and-potatoes filmmaking .,neutral,positive,False,positive,"[0.002951142145320773, 0.11884389072656631, 0.8782050013542175]",sst_local
They direct us to the country and they called the venue.,neutral,neutral,True,neutral,"[0.0011481750989332795, 0.9729713797569275, 0.02588045597076416]",dynasent_r2
Can be a little pricey depending on what you order,negative,neutral,False,negative,"[0.997547447681427, 0.0010771651286631823, 0.0013754257233813405]",dynasent_r1
A carefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive .,positive,positive,True,positive,"[0.00032348031527362764, 0.03112345188856125, 0.9685530662536621]",sst_local
I will start off by saying the optometrists was great.,positive,positive,True,positive,"[0.00019805782358162105, 3.143206049571745e-05, 0.99977046251297]",dynasent_r1
"Of course they hide behind blame toward the home warranty, but come on!",negative,negative,True,negative,"[0.9821516275405884, 0.004538207780569792, 0.01331018004566431]",dynasent_r1
Disappointed they are not open Monday's...,negative,negative,True,negative,"[0.9979192614555359, 0.0008173775859177113, 0.0012633613077923656]",dynasent_r1
There 's nothing provocative about this film save for the ways in which it studiously avoids provoking thought .,negative,negative,True,negative,"[0.8908349871635437, 0.1077980324625969, 0.0013669684994965792]",sst_local
The perfect film for those who like sick comedies that can be snide .,positive,positive,True,positive,"[0.008193721063435078, 0.00757173728197813, 0.9842345118522644]",sst_local
"It 's getting harder and harder to ignore the fact that Hollywood is n't laughing with us , folks .",negative,negative,True,negative,"[0.9634097218513489, 0.034834377467632294, 0.0017558803083375096]",sst_local
ATHLETE'S FOOT - Recently moved to Aurora & was looking for a regular nail place.,neutral,neutral,True,neutral,"[0.0009594831499271095, 0.9864371418952942, 0.012603451497852802]",dynasent_r1
it was around 90-100$ that I payed.,neutral,neutral,True,neutral,"[0.0049396054819226265, 0.9841921329498291, 0.010868314653635025]",dynasent_r1
A standard haunted house tale transplanted to the high seas .,neutral,neutral,True,neutral,"[0.4679090678691864, 0.5177631378173828, 0.014327761717140675]",sst_local
"He comes after me, commanding me to sit back down and 'negotiate like a man'.",negative,negative,True,negative,"[0.9688833951950073, 0.029946230351924896, 0.001170385628938675]",dynasent_r1
"He said it was ok.  First thing you know, the owner came over to try to make it right.",positive,positive,True,positive,"[0.0028432162944227457, 0.008602235466241837, 0.9885545372962952]",dynasent_r1
The story ... is moldy and obvious .,negative,negative,True,negative,"[0.9891988635063171, 0.010116202756762505, 0.0006850264617241919]",sst_local
"It extends the writings of Jean Genet and John Rechy , the films of Fassbinder , perhaps even the nocturnal works of Goya .",positive,positive,True,positive,"[0.006794941611588001, 0.35859158635139465, 0.6346133947372437]",sst_local
"-LRB- Nelson 's -RRB- movie about morally compromised figures leaves viewers feeling compromised , unable to find their way out of the fog and the ashes .",neutral,negative,False,negative,"[0.9148643612861633, 0.08330198377370834, 0.0018336711218580604]",sst_local
The  previous handyman  who installed our new water heater did not attach the water softener properly.,negative,negative,True,negative,"[0.9627189040184021, 0.03601028397679329, 0.001270804088562727]",dynasent_r1
When you arrive it's easy to see why.,neutral,neutral,True,neutral,"[0.000994511297903955, 0.6833270192146301, 0.3156784474849701]",dynasent_r1
"But HAPPY DENTAL HAS RECEIVED PAYMENT FROM BOTH INSURANCE CARRIERS, so they don't care!",negative,negative,True,negative,"[0.9431439638137817, 0.04262079671025276, 0.014235337264835835]",dynasent_r1
The table got dark as they blocked out the light from our candle...,negative,negative,True,negative,"[0.9948739409446716, 0.001274940324947238, 0.0038511324673891068]",dynasent_r1
"Before ordering, I looked at all the reviews and I was doubtful.",negative,negative,True,negative,"[0.5721345543861389, 0.420727014541626, 0.007138438522815704]",dynasent_r1
"Well after weeks of waiting for them to deliver at my new address no one showed up, I would even see the sparklettes guy come but would never drop off water so I called again and waited and again no water delivered, so I finally closed my account and the next time I saw the sparklettes guy I drive up I flagged him down told them I canceled my services and took the cooler I was renting, so bam I thought everything was done.",negative,negative,True,negative,"[0.9923047423362732, 0.005515611730515957, 0.002179696224629879]",dynasent_r1
"Sluggishly directed by episodic TV veteran Joe Zwick , it 's a sitcom without the snap-crackle .",negative,negative,True,negative,"[0.9507430791854858, 0.048669036477804184, 0.0005879355012439191]",sst_local
Last night we had unexpected company and we  decided to order KFC.,neutral,neutral,True,neutral,"[0.0006033085519447923, 0.9542223811149597, 0.04517427086830139]",dynasent_r1
You've been warned!,negative,negative,True,negative,"[0.9652019739151001, 0.031000716611742973, 0.0037973627913743258]",dynasent_r1
I just wasn't able to pay with my Visa giftcard that I was given as a gift.,negative,neutral,False,neutral,"[0.10440114885568619, 0.8842390775680542, 0.011359728872776031]",dynasent_r1
"Let first state that I am a fan of Whataburger, This location is 24 hours and relatively close to my home, so this is my favorite to go spot to eat at for those late night munchies or a long night out.",positive,positive,True,positive,"[0.000220531685044989, 4.2976480472134426e-05, 0.999736487865448]",dynasent_r1
"Leave it to Rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .",positive,positive,True,positive,"[0.00021968729561194777, 0.005947669502347708, 0.9938327074050903]",sst_local
"If it 's possible for a sequel to outshine the original , then SL2 does just that .",positive,positive,True,positive,"[0.0024506952613592148, 9.901411249302328e-05, 0.9974502921104431]",sst_local
I was enfuriarted by the way they treated me.,negative,negative,True,negative,"[0.9965201616287231, 0.0005535325035452843, 0.0029262229800224304]",dynasent_r1
"This is the kind of movie that used to be right at home at the Saturday matinee , and it still is .",positive,positive,True,positive,"[0.0032779891043901443, 0.15698593854904175, 0.8397360444068909]",sst_local
"Went to get a basic oil change at meineke, got hit with a bill of ""all the things wrong with my car"", left immediately.",negative,negative,True,negative,"[0.9937087297439575, 0.0011833281023427844, 0.0051079499535262585]",dynasent_r1
They have a wide range of variety for you to choose from and the food is pretty fresh depending on the days you go. i recommend,positive,positive,True,positive,"[8.187584899133071e-05, 8.366494148503989e-05, 0.999834418296814]",dynasent_r2
Dunkin Donuts food doesn't disappoint.,positive,positive,True,positive,"[0.022262781858444214, 0.0016006605001166463, 0.9761365652084351]",dynasent_r2
But all it all this place is SOLID.,positive,positive,True,positive,"[5.250145841273479e-05, 0.0001335483102593571, 0.9998140931129456]",dynasent_r1
My vehicle was undrivable due to two flat tires.,negative,negative,True,negative,"[0.6784555315971375, 0.31743764877319336, 0.004106815438717604]",dynasent_r1
Dolgin and Franco fashion a fascinating portrait of a Vietnamese-born youngster who eagerly and easily assimilated as an all-American girl with a brand new name in southern Tennessee .,positive,positive,True,positive,"[0.00016413815319538116, 0.007601120509207249, 0.9922347068786621]",sst_local
"In the end , Punch-Drunk Love is one of those films that I wanted to like much more than I actually did .",negative,negative,True,negative,"[0.92131507396698, 0.07790785282850266, 0.000777004926931113]",sst_local
"Of the fries, the eggplant were better to my taste although the zucchini were good, too.",positive,positive,True,positive,"[0.00018274610920343548, 0.00044873193837702274, 0.9993684887886047]",dynasent_r1
There is not an ounce of honesty in the entire production .,negative,negative,True,negative,"[0.9971754550933838, 0.0012463914463296533, 0.001578170689754188]",sst_local
I contest the Harmony's placement in the dive bar category.,neutral,neutral,True,neutral,"[0.2807772755622864, 0.6838980913162231, 0.0353245884180069]",dynasent_r1
"The steak at Red Rock, I still can't forget how the beef melted in my mouth.",positive,positive,True,positive,"[0.002528626471757889, 0.0009421482682228088, 0.9965291619300842]",dynasent_r1
There are moments in this account of the life of artist Frida Kahlo that are among cinema 's finest this year .,positive,positive,True,positive,"[0.00014124729204922915, 0.003966952674090862, 0.995891809463501]",sst_local
"Often hilarious , well-shot and , importantly , entertaining , Hell House is a fascinating document of an event that has to be seen to be believed .",positive,positive,True,positive,"[2.4851262423908338e-05, 0.00032791923149488866, 0.9996471405029297]",sst_local
Is there enough material to merit a documentary on the making of Wilco 's last album ?,neutral,neutral,True,neutral,"[0.014482873491942883, 0.9650213122367859, 0.020495805889368057]",sst_local
The director 's twitchy sketchbook style and adroit perspective shifts grow wearisome amid leaden pacing and indifferent craftsmanship -LRB- most notably wretched sound design -RRB- .,negative,negative,True,negative,"[0.9893875122070312, 0.010234707966446877, 0.0003777814854402095]",sst_local
An enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside St. Petersburg 's Hermitage Museum .,positive,positive,True,positive,"[7.591742178192362e-05, 0.001281734206713736, 0.9986422657966614]",sst_local
"I asked for a corporate number or a higher up and he said ""find it online"" !",negative,negative,True,negative,"[0.9959874749183655, 0.0010131177259609103, 0.002999330637976527]",dynasent_r1
The film runs on equal parts of innocence and wisdom -- wisdom that comes with experience .,positive,positive,True,positive,"[0.000314299832098186, 0.027922501787543297, 0.9717631936073303]",sst_local
